"frame_type","frame_token","intended_vsync","expected_start","expected_end","actual_end","is_jank","delay_ms"
"SF",3184733,448226501253334,448226501253334,448226517920000,448226487788564,1,-13.464770
"SF",3184746,448226517918321,448226517918321,448226534584987,448226505113922,1,-12.804399
"SF",3184753,448226534626463,448226534626463,448226551293129,448226521596181,1,-13.030282
"SF",3184760,448226551337673,448226551337673,448226568004339,448226536846140,1,-14.491533
"SF",3184767,448226568045213,448226568045213,448226584711879,448226556335357,1,-11.709856
"SF",3184774,448226584763507,448226584763507,448226601430173,448226571478505,1,-13.285002
"SF",3184781,448226601471695,448226601471695,448226618138361,448226588332184,1,-13.139511
"SF",3184788,448226618176093,448226618176093,448226634842759,448226605428660,1,-12.747433
"SF",3184795,448226634880351,448226634880351,448226651547017,448226619975779,1,-14.904572
"SF",3184802,448226651594591,448226651594591,448226668261257,448226638654612,1,-12.939979
"SF",3184809,448226668302973,448226668302973,448226684969639,448226653896352,1,-14.406621
"SF",3184816,448226685006354,448226685006354,448226701673020,448226671291900,1,-13.714454
"SF",3184823,448226701720164,448226701720164,448226718386830,448226688788971,1,-12.931193
"SF",3184830,448226718426441,448226718426441,448226735093107,448226704524648,1,-13.901793
"SF",3184837,448226735136007,448226735136007,448226751802673,448226720406687,1,-14.729320
"SF",3184844,448226751832008,448226751832008,448226768498674,448226738801585,1,-13.030423
"SF",3184851,448226768543154,448226768543154,448226785209820,448226754249257,1,-14.293897
"SF",3184858,448226785268305,448226785268305,448226801934971,448226771869619,1,-13.398686
"SF",3184865,448226801979785,448226801979785,448226818646451,448226789056590,1,-12.923195
"SF",3184872,448226818682372,448226818682372,448226835349038,448226803339101,1,-15.343271
"SF",3184879,448226835389386,448226835389386,448226852056052,448226820241404,1,-15.147982
"SF",3184886,448226852095192,448226852095192,448226868761858,448226839007436,1,-13.087756
"SF",3184893,448226868803803,448226868803803,448226885470469,448226853975331,1,-14.828472
"SF",3184900,448226885513961,448226885513961,448226902180627,448226870824127,1,-14.689834
"SF",3184907,448226902219306,448226902219306,448226918885972,448226888387766,1,-13.831540
"SF",3184914,448226918931809,448226918931809,448226935598475,448226907747792,1,-11.184017
"SF",3184921,448226935639002,448226935639002,448226952305668,448226922563426,1,-13.075576
"SF",3184928,448226952359518,448226952359518,448226969026184,448226937489695,1,-14.869823
"SF",3184935,448226969071150,448226969071150,448226985737816,448226956551422,1,-12.519728
"SF",3184942,448226985779780,448226985779780,448227002446446,448226971228627,1,-14.551153
"SF",3184949,448227002492976,448227002492976,448227019159642,448226988793162,1,-13.699814
"SF",3184956,448227019202620,448227019202620,448227035869286,448227007189809,1,-12.012811
"SF",3184963,448227035906329,448227035906329,448227052572995,448227021636709,1,-14.269620
"SF",3184970,448227052621041,448227052621041,448227069287707,448227037690297,1,-14.930744
"SF",3184977,448227069337874,448227069337874,448227086004540,448227056249013,1,-13.088861
"SF",3184984,448227086040022,448227086040022,448227102706688,448227071281321,1,-14.758701
"SF",3184991,448227102748442,448227102748442,448227119415108,448227088097850,1,-14.650592
"SF",3184998,448227119456919,448227119456919,448227136123585,448227104240794,1,-15.216125
"SF",3185005,448227136170826,448227136170826,448227152837492,448227120958079,1,-15.212747
"SF",3185012,448227152885397,448227152885397,448227169552063,448227139004181,1,-13.881216
"SF",3185019,448227169597309,448227169597309,448227186263975,448227155007151,1,-14.590158
"SF",3185026,448227186310514,448227186310514,448227202977180,448227171630198,1,-14.680316
"SF",3185033,448227203024464,448227203024464,448227219691130,448227188226837,1,-14.797627
"SF",3185040,448227219756658,448227219756658,448227236423324,448227204277903,1,-15.478755
"SF",3185047,448227236468066,448227236468066,448227253134732,448227221755727,1,-14.712339
"SF",3185060,448227253170665,448227253170665,448227269837331,448227238366486,1,-14.804179
"SF",3185073,448227269874975,448227269874975,448227286541641,448227255248851,1,-14.626124
"SF",3185080,448227286594767,448227286594767,448227303261433,448227271821238,1,-14.773529
"SF",3185087,448227303312758,448227303312758,448227319979424,448227290607737,1,-12.705021
"SF",3185094,448227320013979,448227320013979,448227336680645,448227305104441,1,-14.909538
"SF",3185101,448227336725940,448227336725940,448227353392606,448227322192291,1,-14.533649
"SF",3185108,448227353434337,448227353434337,448227370101003,448227340952871,1,-12.481466
"SF",3185115,448227370145877,448227370145877,448227386812543,448227357978139,1,-12.167738
"SF",3185122,448227386859586,448227386859586,448227403526252,448227372293691,1,-14.565895
"SF",3185129,448227403564632,448227403564632,448227420231298,448227389409210,1,-14.155422
"SF",3185136,448227420268857,448227420268857,448227436935523,448227405834218,1,-14.434639
"SF",3185143,448227436990893,448227436990893,448227453657559,448227423851552,1,-13.139341
"SF",3185150,448227453697568,448227453697568,448227470364234,448227440941885,1,-12.755683
"SF",3185157,448227470409640,448227470409640,448227487076306,448227455330149,1,-15.079491
"SF",3185164,448227487117929,448227487117929,448227503784595,448227473817007,1,-13.300922
"SF",3185171,448227503828877,448227503828877,448227520495543,448227490322296,1,-13.506581
"SF",3185178,448227520526842,448227520526842,448227537193508,448227506249909,1,-14.276933
"SF",3185185,448227537243190,448227537243190,448227553909856,448227525608673,1,-11.634517
"SF",3185192,448227553996247,448227553996247,448227570662913,448227541613800,1,-12.382447
"SF",3185199,448227570703493,448227570703493,448227587370159,448227556679067,1,-14.024426
"SF",3185206,448227587408314,448227587408314,448227604074980,448227574488190,1,-12.920124
"SF",3185213,448227604112075,448227604112075,448227620778741,448227590886505,1,-13.225570
"SF",3185220,448227620829661,448227620829661,448227637496327,448227608822337,1,-12.007324
"SF",3185233,448227637533153,448227637533153,448227654199819,448227625291942,1,-12.241211
"SF",3185246,448227654237134,448227654237134,448227670903800,448227639393626,1,-14.843508
"SF",3185259,448227670944611,448227670944611,448227687611277,448227657865550,1,-13.079061
"SF",3185272,448227687663441,448227687663441,448227704330107,448227673479075,1,-14.184366
"SF",3185285,448227704375498,448227704375498,448227721042164,448227689980296,1,-14.395202
"SF",3185298,448227721093791,448227721093791,448227737760457,448227710029938,1,-11.063853
"SF",3185311,448227737813110,448227737813110,448227754479776,448227725001943,1,-12.811167
"SF",3185324,448227754515428,448227754515428,448227771182094,448227740356395,1,-14.159033
"SF",3185337,448227771217376,448227771217376,448227787884042,448227757882884,1,-13.334492
"SF",3185350,448227787926426,448227787926426,448227804593092,448227772573354,1,-15.353072
"SF",3185363,448227804627073,448227804627073,448227821293739,448227789742910,1,-14.884163
"SF",3185376,448227821326292,448227821326292,448227837992958,448227808429352,1,-12.896940
"SF",3185383,448227838024601,448227838024601,448227854691267,448227822582225,1,-15.442376
"SF",3185390,448227854728275,448227854728275,448227871394941,448227839560740,1,-15.167535
"SF",3185403,448227871434575,448227871434575,448227888101241,448227856118276,1,-15.316299
"SF",3185416,448227888154005,448227888154005,448227904820671,448227872974762,1,-15.179243
"SF",3185435,448227904866963,448227904866963,448227921533629,448227892198070,1,-12.668893
"SF",3185454,448227921572690,448227921572690,448227938239356,448227906673778,1,-14.898912
"SF",3185473,448227938274007,448227938274007,448227954940673,448227923628245,1,-14.645762
"SF",3185486,448227954978398,448227954978398,448227971645064,448227940082021,1,-14.896377
"SF",3185499,448227971680659,448227971680659,448227988347325,448227956356436,1,-15.324223
"SF",3185512,448227988384709,448227988384709,448228005051375,448227973716543,1,-14.668166
"SF",3185525,448228005081932,448228005081932,448228021748598,448227990018708,1,-15.063224
"SF",3185538,448228021793468,448228021793468,448228038460134,448228007366242,1,-14.427226
"SF",3185551,448228038504652,448228038504652,448228055171318,448228023199453,1,-15.305199
"SF",3185564,448228055224307,448228055224307,448228071890973,448228040437043,1,-14.787264
"SF",3185577,448228071940309,448228071940309,448228088606975,448228056896149,1,-15.044160
"SF",3185590,448228088653625,448228088653625,448228105320291,448228074139801,1,-14.513824
"SF",3185603,448228105368693,448228105368693,448228122035359,448228090743276,1,-14.625417
"SF",3185616,448228122077445,448228122077445,448228138744111,448228107539500,1,-14.537945
"SF",3185629,448228138788514,448228138788514,448228155455180,448228125716787,1,-13.071727
"SF",3185642,448228155496261,448228155496261,448228172162927,448228141853425,1,-13.642836
"SF",3185655,448228172205995,448228172205995,448228188872661,448228157853628,1,-14.352367
"SF",3185668,448228188920204,448228188920204,448228205586870,448228177504507,1,-11.415697
"SF",3185681,448228205623983,448228205623983,448228222290649,448228190510041,1,-15.113942
"SF",3185694,448228222364243,448228222364243,448228239030909,448228209271922,1,-13.092321
"SF",3185707,448228239068521,448228239068521,448228255735187,448228226629710,1,-12.438811
"SF",3185726,448228272475526,448228272475526,448228289142192,448228259345816,1,-13.129710
"SF",3185739,448228305922194,448228305922194,448228322588860,448228292635448,1,-13.286746
"SF",3185746,448228322639541,448228322639541,448228339306207,448228312037751,1,-10.601790
"SF",3185759,448228356082088,448228356082088,448228372748754,448228344609121,1,-11.472967
"SF",3185772,448228389492673,448228389492673,448228406159339,448228377237946,1,-12.254727
"SF",3185791,448228439599486,448228439599486,448228456266152,448228425001659,1,-14.597827
"SF",3185804,448228473022590,448228473022590,448228489689256,448228460416657,1,-12.605933
"SF",3185817,448228506568571,448228506568571,448228523235237,448228494630972,1,-11.937599
"SF",3185836,448228556673049,448228556673049,448228573339715,448228542492219,1,-14.180830
"SF",3185849,448228590059182,448228590059182,448228606725848,448228578917105,1,-11.142077
"SF",3185868,448228640150533,448228640150533,448228656817199,448228628973339,1,-11.177194
"SF",3185881,448228673580331,448228673580331,448228690246997,448228661912954,1,-11.667377
"SF",3185894,448228706985515,448228706985515,448228723652181,448228696199738,1,-10.785777
"SF",3185913,448228757141566,448228757141566,448228773808232,448228743767772,1,-13.373794
"SF",3185926,448228790598589,448228790598589,448228807265255,448228780241446,1,-10.357143
"SF",3185939,448228824010878,448228824010878,448228840677544,448228811787995,1,-12.222883
"SF",3185946,448228840700121,448228840700121,448228857366787,448228827635407,1,-13.064714
"SF",3185959,448228874095647,448228874095647,448228890762313,448228861895173,1,-12.200474
"SF",3185984,448228924218223,448228924218223,448228940884889,448228911842154,1,-12.376069
"SF",3185991,448228957615759,448228957615759,448228974282425,448228944620800,1,-12.994959
"SF",3186004,448228974325876,448228974325876,448228990992542,448228960869782,0,0.000000
"SF",3186017,448228991017872,448228991017872,448229007684538,448228977629223,1,-13.388649
"SF",3186024,448229007722984,448229007722984,448229024389650,448228994595938,0,0.000000
"SF",3186031,448229057824511,448229057824511,448229074491177,448229042395783,0,0.000000
"SF",3186044,448229074533388,448229074533388,448229091200054,448229059529206,0,0.000000
"SF",3186063,448229091243594,448229091243594,448229107910260,448229078282665,1,-12.960929
"SF",3186076,448229107936477,448229107936477,448229124603143,448229096408275,1,-11.528202
"SF",3186095,448229124666207,448229124666207,448229141332873,448229113640046,1,-11.026161
"SF",3186114,448229141374096,448229141374096,448229158040762,448229129967683,1,-11.406413
"SF",3186127,448229158071623,448229158071623,448229174738289,448229144976553,1,-13.095070
"SF",3186134,448229174771677,448229174771677,448229191438343,448229161797639,1,-12.974038
"SF",3186147,448229191484263,448229191484263,448229208150929,448229178100536,1,-13.383727
"SF",3186154,448229208186594,448229208186594,448229224853260,448229194857453,1,-13.329141
"SF",3186161,448229224906415,448229224906415,448229241573081,448229211548046,1,-13.358369
"SF",3186168,448229241639906,448229241639906,448229258306572,448229228679190,1,-12.960716
"SF",3186181,448229258361718,448229258361718,448229275028384,448229245209992,1,-13.151726
"SF",3186194,448229275077048,448229275077048,448229291743714,448229260216625,1,-14.860423
"SF",3186201,448229291817730,448229291817730,448229308484396,448229277310456,1,-14.507274
"SF",3186214,448229308530723,448229308530723,448229325197389,448229293678743,1,-14.851980
"SF",3186235,448229375379013,448229375379013,448229392045679,448229360321402,0,0.000000
"SF",3186255,448229408805946,448229408805946,448229425472612,448229397342073,1,-11.463873
"SF",3186268,448229425514405,448229425514405,448229442181071,448229412471345,1,-13.043060
"SF",3186575,448230244486772,448230244486772,448230261153438,448230230704500,1,-13.782272
"SF",3186588,448230261185130,448230261185130,448230277851796,448230247076692,1,-14.108438
"SF",3186601,448230277851464,448230277851464,448230294518130,448230265272330,1,-12.579134
"SF",3186614,448230294555257,448230294555257,448230311221923,448230281263989,1,-13.291268
"SF",3186627,448230311274427,448230311274427,448230327941093,448230297325431,1,-13.948996
"SF",3186640,448230327991853,448230327991853,448230344658519,448230313089103,1,-14.902750
"SF",3186653,448230344692273,448230344692273,448230361358939,448230332302482,1,-12.389791
"SF",3186666,448230361452340,448230361452340,448230378119006,448230348100618,1,-13.351722
"SF",3186679,448230378153644,448230378153644,448230394820310,448230364614575,1,-13.539069
"SF",3186692,448230394865017,448230394865017,448230411531683,448230380895092,1,-13.969925
"SF",3186705,448230411566186,448230411566186,448230428232852,448230398532421,1,-13.033765
"SF",3186718,448230428278483,448230428278483,448230444945149,448230415187044,1,-13.091439
"SF",3186731,448230444987215,448230444987215,448230461653881,448230431923901,1,-13.063314
"SF",3186744,448230461695683,448230461695683,448230478362349,448230449554191,1,-12.141492
"SF",3186776,448230495115042,448230495115042,448230511781708,448230481805127,1,-13.309915
"SF",3186795,448230511827104,448230511827104,448230528493770,448230500341463,0,0.000000
"SF",3186838,448230612097242,448230612097242,448230628763908,448230597654329,0,0.000000
"SF",3186857,448230628805906,448230628805906,448230645472572,448230614289949,1,-14.515957
"SF",3186876,448230645515014,448230645515014,448230662181680,448230632936312,1,-12.578702
"SF",3186895,448230662227329,448230662227329,448230678893995,448230650434033,1,-11.793296
"SF",3186914,448230678918533,448230678918533,448230695585199,448230666832796,1,-12.085737
"SF",3186933,448230695633071,448230695633071,448230712299737,448230682465771,1,-13.167300
"SF",3186952,448230712294648,448230712294648,448230728961314,448230697987622,1,-14.307026
"SF",3186971,448230728994782,448230728994782,448230745661448,448230717497794,1,-11.496988
"SF",3186990,448230745730859,448230745730859,448230762397525,448230733622347,1,-12.108512
"SF",3187009,448230762444355,448230762444355,448230779111021,448230748381339,1,-14.063016
"SF",3187028,448230779151359,448230779151359,448230795818025,448230767139803,1,-12.011556
"SF",3187047,448230795850706,448230795850706,448230812517372,448230782897493,1,-12.953213
"SF",3187066,448230812593232,448230812593232,448230829259898,448230798920809,1,-13.672423
"SF",3187085,448230829294704,448230829294704,448230845961370,448230815147208,1,-14.147496
"SF",3187104,448230846023590,448230846023590,448230862690256,448230836228060,1,-9.795530
"SF",3187123,448230862737029,448230862737029,448230879403695,448230850639233,1,-12.097796
"SF",3187142,448230879447991,448230879447991,448230896114657,448230865485018,1,-13.962973
"SF",3187161,448230896161281,448230896161281,448230912827947,448230884072908,1,-12.088373
"SF",3187180,448230912867944,448230912867944,448230929534610,448230898214632,1,-14.653312
"SF",3187199,448230929574373,448230929574373,448230946241039,448230915649080,1,-13.925293
"SF",3187218,448230946283738,448230946283738,448230962950404,448230932705762,1,-13.577976
"SF",3187237,448230962998955,448230962998955,448230979665621,448230949157055,1,-13.841900
"SF",3187256,448230979698600,448230979698600,448230996365266,448230965984652,1,-13.713948
"SF",3187275,448230996431707,448230996431707,448231013098373,448230985444328,1,-10.987379
"SF",3187294,448231013119637,448231013119637,448231029786303,448231002359163,1,-10.760474
"SF",3187313,448231029843017,448231029843017,448231046509683,448231016468945,1,-13.374072
"SF",3187332,448231046543263,448231046543263,448231063209929,448231033546053,1,-12.997210
"SF",3187501,448231280496727,448231280496727,448231297163393,448231265636060,1,-14.860667
"SF",3187876,448232283130440,448232283130440,448232299797106,448232269965731,1,-13.164709
"SF",3187913,448232383272973,448232383272973,448232399939639,448232368360222,0,0.000000
"SF",3188010,448232633877628,448232633877628,448232650544294,448232620351474,1,-13.526154
"SF",3188023,448232650593181,448232650593181,448232667259847,448232638103752,1,-12.489429
"SF",3188036,448232667323057,448232667323057,448232683989723,448232654981316,1,-12.341741
"SF",3188049,448232684183970,448232684183970,448232700850636,448232672419670,1,-11.764300
"SF",3188062,448232700889991,448232700889991,448232717556657,448232687831210,1,-13.058781
"SF",3188075,448232717605271,448232717605271,448232734271937,448232706239047,1,-11.366224
"SF",3188088,448232734334525,448232734334525,448232751001191,448232722019687,1,-12.314838
"SF",3188101,448232751033150,448232751033150,448232767699816,448232739694003,1,-11.339147
"SF",3188114,448232767743679,448232767743679,448232784410345,448232755301710,1,-12.441969
"SF",3188127,448232784448951,448232784448951,448232801115617,448232771765292,1,-12.683659
"SF",3188140,448232801163145,448232801163145,448232817829811,448232788966789,1,-12.196356
"SF",3188153,448232817860733,448232817860733,448232834527399,448232806415520,1,-11.445213
"SF",3188166,448232834577091,448232834577091,448232851243757,448232822356804,1,-12.220287
"SF",3188179,448232851305596,448232851305596,448232867972262,448232839292310,1,-12.013286
"SF",3188192,448232868018741,448232868018741,448232884685407,448232856330193,1,-11.688548
"SF",3188205,448232884720992,448232884720992,448232901387658,448232874145134,1,-10.575858
"SF",3188218,448232901444187,448232901444187,448232918110853,448232888698642,1,-12.745545
"SF",3188231,448232918148336,448232918148336,448232934815002,448232905162021,1,-12.986315
"SF",3188244,448232934866305,448232934866305,448232951532971,448232921379753,1,-13.486552
"SF",3188257,448232951594854,448232951594854,448232968261520,448232938929639,1,-12.665215
"SF",3188270,448232968315632,448232968315632,448232984982298,448232955819776,1,-12.495856
"SF",3188283,448232985024625,448232985024625,448233001691291,448232974871819,1,-10.152806
"SF",3188296,448233001680445,448233001680445,448233018347111,448232989194451,1,-12.485994
"SF",3188309,448233018378365,448233018378365,448233035045031,448233005866000,1,-12.512365
"SF",3188322,448233035126184,448233035126184,448233051792850,448233024042758,1,-11.083426
"SF",3188335,448233051828793,448233051828793,448233068495459,448233039493645,1,-12.335148
"SF",3188348,448233068560405,448233068560405,448233085227071,448233054535841,1,-14.024564
"SF",3188361,448233085287760,448233085287760,448233101954426,448233075484490,1,-9.803270
"SF",3188374,448233101979049,448233101979049,448233118645715,448233089735873,1,-12.243176
"SF",3188387,448233118710116,448233118710116,448233135376782,448233106040561,1,-12.669555
"SF",3188400,448233135585387,448233135585387,448233152252053,448233122574985,1,-13.010402
"SF",3188413,448233152352351,448233152352351,448233169019017,448233139947991,1,-12.404360
"SF",3188426,448233169085906,448233169085906,448233185752572,448233157823601,1,-11.262305
"SF",3188439,448233185847424,448233185847424,448233202514090,448233173921176,1,-11.926248
"SF",3188452,448233202535833,448233202535833,448233219202499,448233192270867,1,-10.264966
"SF",3188465,448233219228596,448233219228596,448233235895262,448233206949374,1,-12.279222
"SF",3188478,448233235977195,448233235977195,448233252643861,448233223970126,1,-12.007069
"SF",3188491,448233252701567,448233252701567,448233269368233,448233241586703,1,-11.114864
"SF",3188504,448233269376760,448233269376760,448233286043426,448233256531365,1,-12.845395
"SF",3188523,448233286053295,448233286053295,448233302719961,448233272545566,1,-13.507729
"SF",3188542,448233302685060,448233302685060,448233319351726,448233289822828,1,-12.862232
"SF",3188567,448233319402042,448233319402042,448233336068708,448233306445753,1,-12.956289
"SF",3188586,448233336071269,448233336071269,448233352737935,448233323181674,1,-12.889595
"SF",3188599,448233352754221,448233352754221,448233369420887,448233339217848,1,-13.536373
"SF",3188606,448233369433023,448233369433023,448233386099689,448233356001743,1,-13.431280
"SF",3188613,448233386104952,448233386104952,448233402771618,448233372901482,1,-13.203470
"SF",3188620,448233402782014,448233402782014,448233419448680,448233389099480,1,-13.682534
"SF",3188627,448233419456536,448233419456536,448233436123202,448233405773430,1,-13.683106
"SF",3188634,448233436146640,448233436146640,448233452813306,448233422379265,1,-13.767375
"SF",3188641,448233452836754,448233452836754,448233469503420,448233439050001,1,-13.786753
"SF",3188648,448233469531194,448233469531194,448233486197860,448233455474195,1,-14.056999
"SF",3188662,448233486368971,448233486368971,448233503035637,448233473516757,1,-12.852214
"SF",3188681,448233503074225,448233503074225,448233519740891,448233490993564,1,-12.080661
"SF",3188694,448233519812055,448233519812055,448233536478721,448233508224114,1,-11.587941
"SF",3188713,448233536520860,448233536520860,448233553187526,448233521988762,1,-14.532098
"SF",3188732,448233553258190,448233553258190,448233569924856,448233538404127,1,-14.854063
"SF",3188751,448233569990540,448233569990540,448233586657206,448233555204583,1,-14.785957
"SF",3188770,448233586709838,448233586709838,448233603376504,448233571225009,1,-15.484829
"SF",3188789,448233603435808,448233603435808,448233620102474,448233589158969,1,-14.276839
"SF",3188814,448233620140325,448233620140325,448233636806991,448233604849562,1,-15.290763
"SF",3188833,448233636860257,448233636860257,448233653526923,448233621876783,1,-14.983474
"SF",3188846,448233653577060,448233653577060,448233670243726,448233638204298,1,-15.372762
"SF",3188859,448233670290927,448233670290927,448233686957593,448233655233066,1,-15.057861
"SF",3188890,448233687014466,448233687014466,448233703681132,448233672158155,1,-14.856311
"SF",3188915,448233703730647,448233703730647,448233720397313,448233688633538,1,-15.097109
"SF",3188946,448233720448341,448233720448341,448233737115007,448233705294834,1,-15.153507
"SF",3188983,448233737166738,448233737166738,448233753833404,448233722049106,1,-15.117632
"SF",3189020,448233753888702,448233753888702,448233770555368,448233740811394,1,-13.077308
"SF",3189057,448233770601346,448233770601346,448233787268012,448233758073032,1,-12.528314
"SF",3189088,448233787317838,448233787317838,448233803984504,448233773964389,1,-13.353449
"SF",3189119,448233804039170,448233804039170,448233820705836,448233789226474,1,-14.812696
"SF",3189144,448233820754573,448233820754573,448233837421239,448233805856560,1,-14.898013
"SF",3189169,448233837467879,448233837467879,448233854134545,448233822602207,1,-14.865672
"SF",3189194,448233854207920,448233854207920,448233870874586,448233840084588,1,-14.123332
"SF",3189219,448233870927540,448233870927540,448233887594206,448233858481683,1,-12.445857
"SF",3189250,448233887640223,448233887640223,448233904306889,448233872939894,1,-14.700329
"SF",3189287,448233904354656,448233904354656,448233921021322,448233889945468,1,-14.409188
"SF",3189318,448233921067508,448233921067508,448233937734174,448233906621616,1,-14.445892
"SF",3189349,448233937782648,448233937782648,448233954449314,448233922930617,1,-14.852031
"SF",3189380,448233954497080,448233954497080,448233971163746,448233939604689,1,-14.892391
"SF",3189417,448233971201748,448233971201748,448233987868414,448233956212396,1,-14.989352
"SF",3189454,448233987912441,448233987912441,448234004579107,448233972841953,1,-15.070488
"SF",3189479,448234004627622,448234004627622,448234021294288,448233989671095,1,-14.956527
"SF",3189510,448234021334533,448234021334533,448234038001199,448234006674920,1,-14.659613
"SF",3189547,448234038161904,448234038161904,448234054828570,448234022914788,1,-15.247116
"SF",3189584,448234054859583,448234054859583,448234071526249,448234039759881,1,-15.099702
"SF",3189615,448234071561852,448234071561852,448234088228518,448234056255893,1,-15.305959
"SF",3189640,448234088265189,448234088265189,448234104931855,448234073548414,1,-14.716775
"SF",3189665,448234104963494,448234104963494,448234121630160,448234089918328,1,-15.045166
"SF",3189696,448234121659541,448234121659541,448234138326207,448234107148431,1,-14.511110
"SF",3189739,448234138361222,448234138361222,448234155027888,448234123964389,1,-14.396833
"SF",3189782,448234155065355,448234155065355,448234171732021,448234140050246,1,-15.015109
"SF",3189819,448234171762796,448234171762796,448234188429462,448234162029860,1,-9.732936
"SF",3189862,448234188480355,448234188480355,448234205147021,448234176997104,1,-11.483251
"SF",3189911,448234205189492,448234205189492,448234221856158,448234191899448,1,-13.290044
"SF",3189954,448234221897721,448234221897721,448234238564387,448234208875929,1,-13.021792
"SF",3190009,448234238601784,448234238601784,448234255268450,448234225206699,1,-13.395085
"SF",3190052,448234255307993,448234255307993,448234271974659,448234242954990,1,-12.353003
"SF",3190083,448234272011876,448234272011876,448234288678542,448234260026523,1,-11.985353
"SF",3190120,448234288716608,448234288716608,448234305383274,448234275698439,1,-13.018169
"SF",3190157,448234305420762,448234305420762,448234322087428,448234293404941,1,-12.015821
"SF",3190188,448234322124082,448234322124082,448234338790748,448234310365268,1,-11.758814
"SF",3190219,448234338823452,448234338823452,448234355490118,448234328136549,1,-10.686903
"SF",3190250,448234355520718,448234355520718,448234372187384,448234344221714,1,-11.299004
"SF",3190281,448234372290109,448234372290109,448234388956775,448234360959629,1,-11.330480
"SF",3190312,448234389004992,448234389004992,448234405671658,448234377748651,1,-11.256341
"SF",3190349,448234405718631,448234405718631,448234422385297,448234394187778,1,-11.530853
"SF",3190386,448234422423284,448234422423284,448234439089950,448234410682082,1,-11.741202
"SF",3190423,448234439133327,448234439133327,448234455799993,448234427193516,1,-11.939811
"SF",3190454,448234455835221,448234455835221,448234472501887,448234442661574,1,-13.173647
"SF",3190491,448234472549710,448234472549710,448234489216376,448234459992995,1,-12.556715
"SF",3190534,448234489261678,448234489261678,448234505928344,448234475832432,1,-13.429246
"SF",3190577,448234505973503,448234505973503,448234522640169,448234492506870,1,-13.466633
"SF",3190626,448234522688171,448234522688171,448234539354837,448234509433506,1,-13.254665
"SF",3190663,448234539403447,448234539403447,448234556070113,448234526833327,1,-12.570120
"SF",3190694,448234556113551,448234556113551,448234572780217,448234543294142,1,-12.819409
"SF",3190725,448234572824997,448234572824997,448234589491663,448234560672519,1,-12.152478
"SF",3190756,448234589540348,448234589540348,448234606207014,448234576310378,1,-13.229970
"SF",3190787,448234606248932,448234606248932,448234622915598,448234596505609,1,-9.743323
"SF",3190818,448234622967710,448234622967710,448234639634376,448234609738193,1,-13.229517
"SF",3190849,448234639674219,448234639674219,448234656340885,448234626768426,1,-12.905793
"SF",3190874,448234656389626,448234656389626,448234673056292,448234643354364,1,-13.035262
"SF",3190899,448234673098690,448234673098690,448234689765356,448234660846429,1,-12.252261
"SF",3190924,448234689807197,448234689807197,448234706473863,448234677289788,1,-12.517409
"SF",3190949,448234706524533,448234706524533,448234723191199,448234693822503,1,-12.702030
"SF",3190974,448234723236691,448234723236691,448234739903357,448234710247837,1,-12.988854
"SF",3191005,448234739941291,448234739941291,448234756607957,448234727391473,1,-12.549818
"SF",3191036,448234756657638,448234756657638,448234773324304,448234745544549,1,-11.113089
"SF",3191067,448234773367406,448234773367406,448234790034072,448234760501336,1,-12.866070
"SF",3191092,448234790081592,448234790081592,448234806748258,448234776630039,1,-13.451553
"SF",3191117,448234806800373,448234806800373,448234823467039,448234792084588,1,-14.715785
"SF",3191130,448234823510220,448234823510220,448234840176886,448234808239292,1,-15.270928
"SF",3191143,448234840232352,448234840232352,448234856899018,448234825592808,1,-14.639544
"SF",3191156,448234856938726,448234856938726,448234873605392,448234841992344,1,-14.946382
"SF",3191169,448234873655856,448234873655856,448234890322522,448234858789911,1,-14.865945
"SF",3191182,448234890371533,448234890371533,448234907038199,448234875368809,1,-15.002724
"SF",3191195,448234907088781,448234907088781,448234923755447,448234892478224,1,-14.610557
"SF",3191208,448234923804089,448234923804089,448234940470755,448234909397658,1,-14.406431
"SF",3191221,448234940521465,448234940521465,448234957188131,448234925963210,1,-14.558255
"SF",3191234,448234957242492,448234957242492,448234973909158,448234943042393,1,-14.200099
"SF",3191247,448234973956647,448234973956647,448234990623313,448234959813633,1,-14.143014
"SF",3191260,448234990671100,448234990671100,448235007337766,448234976709222,1,-13.961878
"SF",3191273,448235007383403,448235007383403,448235024050069,448234992804763,1,-14.578640
"SF",3191286,448235024101276,448235024101276,448235040767942,448235009127191,1,-14.974085
"SF",3191305,448235040814372,448235040814372,448235057481038,448235026384068,1,-14.430304
"SF",3191324,448235057537285,448235057537285,448235074203951,448235042935988,1,-14.601297
"SF",3191343,448235074245202,448235074245202,448235090911868,448235059453688,1,-14.791514
"SF",3191362,448235090955781,448235090955781,448235107622447,448235079433669,1,-11.522112
"SF",3191387,448235107671991,448235107671991,448235124338657,448235094861607,1,-12.810384
"SF",3191412,448235124386267,448235124386267,448235141052933,448235110591424,1,-13.794843
"SF",3191431,448235141107333,448235141107333,448235157773999,448235128451613,1,-12.655720
"SF",3191444,448235157814548,448235157814548,448235174481214,448235145215529,1,-12.599019
"SF",3191457,448235174529291,448235174529291,448235191195957,448235161297967,1,-13.231324
"SF",3191470,448235191243218,448235191243218,448235207909884,448235178934808,1,-12.308410
"SF",3191483,448235207955874,448235207955874,448235224622540,448235197001703,1,-10.954171
"SF",3191496,448235224673200,448235224673200,448235241339866,448235212771682,1,-11.901518
