frame_number,intended_vsync_ns,expected_start_ns,expected_end_ns,actual_present_ns,is_jank,delay_ms
9433460,949935259426648,949935259426648,949935276026648,949935276023978,0,-0.002670
9433473,949935292865062,949935292865062,949935309465062,949935309455496,0,-0.009566
9433486,949935326300746,949935326300746,949935342900746,949935342897716,0,-0.003030
9433523,949935359739154,949935359739154,949935376339154,949935376369029,0,0.029875
9433560,949935393175201,949935393175201,949935409775201,949935409803560,0,0.028359
9433597,949935426616959,949935426616959,949935443216959,949935443225393,0,0.008434
9433634,949935460058684,949935460058684,949935476658684,949935476683320,0,0.024636
9433672,949935493500974,949935493500974,949935510100974,949935510121796,0,0.020822
9433709,949935526943723,949935526943723,949935543543723,949935543550792,0,0.007069
9433747,949935560385678,949935560385678,949935576985678,949935576981863,0,-0.003815
9433784,949935593825484,949935593825484,949935610425484,949935610423514,0,-0.001970
9433822,949935627263093,949935627263093,949935643863093,949935643847749,0,-0.015344
9433841,949935643983657,949935643983657,949935660583657,949935660565156,0,-0.018501
9433878,949935677419840,949935677419840,949935694019840,949935694019624,0,-0.000216
9433915,949935710856092,949935710856092,949935727456092,949935727418997,0,-0.037095
9433952,949935744296000,949935744296000,949935760896000,949935760856417,0,-0.039583
9433989,949935777725994,949935777725994,949935794325994,949935794278088,0,-0.047906
9434026,949935811157837,949935811157837,949935827757837,949935827717459,0,-0.040378
9434063,949935844583228,949935844583228,949935861183228,949935861145600,0,-0.037628
9434100,949935878016298,949935878016298,949935894616298,949935894577566,0,-0.038732
9434137,949935911443285,949935911443285,949935928043285,949935928027761,0,-0.015524
9434174,949935944869848,949935944869848,949935961469848,949935961446667,0,-0.023181
9434211,949935978299303,949935978299303,949935994899303,949935994895112,0,-0.004191
9434248,949936011724292,949936011724292,949936028324292,949936028347505,0,0.023213
9434285,949936045153222,949936045153222,949936061753222,949936061780651,0,0.027429
9434322,949936078590552,949936078590552,949936095190552,949936095220470,0,0.029918
9434359,949936112027541,949936112027541,949936128627541,949936128658011,0,0.030470
9434372,949936145463923,949936145463923,949936162063923,949936162094088,0,0.030165
9434409,949936178903746,949936178903746,949936195503746,949936195518851,0,0.015105
9434446,949936212344341,949936212344341,949936228944341,949936228969575,0,0.025234
9434483,949936245782050,949936245782050,949936262382050,949936262409476,0,0.027426
9434520,949936279222804,949936279222804,949936295822804,949936295828136,0,0.005332
9434557,949936312665291,949936312665291,949936329265291,949936329260062,0,-0.005229
9434594,949936346102734,949936346102734,949936362702734,949936362706066,0,0.003332
9434631,949936379539785,949936379539785,949936396139785,949936396149833,0,0.010048
9434668,949936412981727,949936412981727,949936429581727,949936429586274,0,0.004547
9434705,949936446420855,949936446420855,949936463020855,949936463150036,0,0.129181
9434742,949936479860646,949936479860646,949936496460646,949936496462943,0,0.002297
9434779,949936513325570,949936513325570,949936529925570,949936529889376,0,-0.036194
9434804,949936546761589,949936546761589,949936563361589,949936563328421,0,-0.033168
9434817,949936580194620,949936580194620,949936596794620,949936596764985,0,-0.029635
9434830,949936613627116,949936613627116,949936630227116,949936630283581,0,0.056465
9434843,949936647060972,949936647060972,949936663660972,949936663624605,0,-0.036367
9434856,949936680510013,949936680510013,949936697110013,949936697199842,0,0.089829
9434869,949936713938142,949936713938142,949936730538142,949936730506807,0,-0.031335
9434882,949936747398507,949936747398507,949936763998507,949936763940726,0,-0.057781
9434895,949936780828388,949936780828388,949936797428388,949936797374565,0,-0.053823
9434920,949936814258167,949936814258167,949936830858167,949936830796968,0,-0.061199
9434957,949936847687733,949936847687733,949936864287733,949936864229748,0,-0.057985
9434994,949936881114412,949936881114412,949936897714412,949936897686168,0,-0.028244
9435013,949936897821104,949936897821104,949936914421104,949936914373425,0,-0.047679
9435050,949936931252495,949936931252495,949936947852495,949936947813733,0,-0.038762
9435087,949936964678155,949936964678155,949936981278155,949936981263643,0,-0.014512
9435124,949936998103217,949936998103217,949937014703217,949937014692313,0,-0.010904
9435161,949937031530465,949937031530465,949937048130465,949937048146984,0,0.016519
9435217,949937081673581,949937081673581,949937098273581,949937098310722,0,0.037141
9435236,949937098389195,949937098389195,949937114989195,949937115005668,0,0.016473
9435273,949937131824053,949937131824053,949937148424053,949937148435965,0,0.011912
9435310,949937165270202,949937165270202,949937181870202,949937181866833,0,-0.003369
9435347,949937198701450,949937198701450,949937215301450,949937215328137,0,0.026687
9435384,949937232130845,949937232130845,949937248730845,949937248761365,0,0.030520
9435421,949937265566388,949937265566388,949937282166388,949937282206473,0,0.040085
9435458,949937299001747,949937299001747,949937315601747,949937315630750,0,0.029003
9435495,949937332450318,949937332450318,949937349050318,949937349066867,0,0.016549
9435532,949937365884760,949937365884760,949937382484760,949937382491467,0,0.006707
9435569,949937399338184,949937399338184,949937415938184,949937415950696,0,0.012512
9435606,949937432774089,949937432774089,949937449374089,949937449389620,0,0.015531
9435631,949937466214997,949937466214997,949937482814997,949937482834403,0,0.019406
9435656,949937499655959,949937499655959,949937516255959,949937516286511,0,0.030552
9435669,949937533096799,949937533096799,949937549696799,949937549895601,0,0.198802
9435706,949937566540063,949937566540063,949937583140063,949937583152601,0,0.012538
9435731,949937600021845,949937600021845,949937616621845,949937616606010,0,-0.015835
9435768,949937633458191,949937633458191,949937650058191,949937650048270,0,-0.009921
9435781,949937666897737,949937666897737,949937683497737,949937683492037,0,-0.005700
9435818,949937700339184,949937700339184,949937716939184,949937716932548,0,-0.006636
9435831,949937733779992,949937733779992,949937750379992,949937750368827,0,-0.011165
9435844,949937767223218,949937767223218,949937783823218,949937783821871,0,-0.001347
9435881,949937800665820,949937800665820,949937817265820,949937817277193,0,0.011373
9435918,949937834108591,949937834108591,949937850708591,949937850720024,0,0.011433
9435955,949937867553155,949937867553155,949937884153155,949937884176526,0,0.023371
9435992,949937900996372,949937900996372,949937917596372,949937917595959,0,-0.000413
9436029,949937934445063,949937934445063,949937951045063,949937951069633,0,0.024570
9436066,949937967887414,949937967887414,949937984487414,949937984492037,0,0.004623
9436103,949938001337478,949938001337478,949938017937478,949938017937064,0,-0.000414
9436141,949938034780084,949938034780084,949938051380084,949938051403983,0,0.023899
9436179,949938068222642,949938068222642,949938084822642,949938084915336,0,0.092694
9436217,949938101667667,949938101667667,949938118267667,949938118288383,0,0.020716
9436255,949938135128398,949938135128398,949938151728398,949938151764620,0,0.036222
9436274,949938151849917,949938151849917,949938168449917,949938168444023,0,-0.005894
9436311,949938185299685,949938185299685,949938201899685,949938201898817,0,-0.000868
9436348,949938218741048,949938218741048,949938235341048,949938235344087,0,0.003039
9436385,949938252206073,949938252206073,949938268806073,949938268781873,0,-0.024200
9436422,949938285650033,949938285650033,949938302250033,949938302223604,0,-0.026429
9436459,949938319093309,949938319093309,949938335693309,949938335662365,0,-0.030944
9436496,949938352535455,949938352535455,949938369135455,949938369112399,0,-0.023056
9436533,949938385976024,949938385976024,949938402576024,949938402547335,0,-0.028689
9436570,949938419417138,949938419417138,949938436017138,949938436012057,0,-0.005081
9436583,949938452854800,949938452854800,949938469454800,949938469448743,0,-0.006057
9436596,949938486297799,949938486297799,949938502897799,949938502883598,0,-0.014201
9436621,949938519740064,949938519740064,949938536340064,949938536319470,0,-0.020594
9436658,949938553180056,949938553180056,949938569780056,949938569766045,0,-0.014011
9436695,949938586619695,949938586619695,949938603219695,949938603221123,0,0.001428
9436732,949938620056941,949938620056941,949938636656941,949938636650200,0,-0.006741
9436769,949938653500269,949938653500269,949938670100269,949938670089978,0,-0.010291
9436806,949938686937863,949938686937863,949938703537863,949938703540052,0,0.002189
9436843,949938720374711,949938720374711,949938736974711,949938736979138,0,0.004427
9436880,949938753816082,949938753816082,949938770416082,949938770414035,0,-0.002047
9436917,949938787265388,949938787265388,949938803865388,949938803856662,0,-0.008726
9436954,949938820705186,949938820705186,949938837305186,949938837298312,0,-0.006874
9436991,949938854149250,949938854149250,949938870749250,949938870747043,0,-0.002207
9437028,949938887588449,949938887588449,949938904188449,949938904179456,0,-0.008993
9437065,949938921030663,949938921030663,949938937630663,949938937630058,0,-0.000605
9437102,949938954471090,949938954471090,949938971071090,949938971065402,0,-0.005688
9437139,949938987912956,949938987912956,949939004512956,949939004536227,0,0.023271
9437176,949939021353010,949939021353010,949939037953010,949939037960421,0,0.007411
9437201,949939054798593,949939054798593,949939071398593,949939071398856,0,0.000263
9437239,949939088241313,949939088241313,949939104841313,949939104849174,0,0.007861
9437277,949939121682100,949939121682100,949939138282100,949939138286715,0,0.004615
9437296,949939138406246,949939138406246,949939155006246,949939155016981,0,0.010735
9437333,949939171849733,949939171849733,949939188449733,949939188451470,0,0.001737
9437370,949939205294236,949939205294236,949939221894236,949939221918551,0,0.024315
9437407,949939238736394,949939238736394,949939255336394,949939255346611,0,0.010217
9437432,949939272184267,949939272184267,949939288784267,949939288789849,0,0.005582
9437445,949939305630328,949939305630328,949939322230328,949939322219902,0,-0.010426
9437482,949939339074635,949939339074635,949939355674635,949939355658054,0,-0.016581
9437519,949939372516284,949939372516284,949939389116284,949939389091525,0,-0.024759
9437556,949939405957612,949939405957612,949939422557612,949939422537855,0,-0.019757
9437593,949939439396625,949939439396625,949939455996625,949939455963311,0,-0.033314
9437630,949939472835786,949939472835786,949939489435786,949939489402763,0,-0.033023
9437667,949939506271271,949939506271271,949939522871271,949939522851738,0,-0.019533
9437704,949939539706203,949939539706203,949939556306203,949939556288628,0,-0.017575
9437741,949939573144138,949939573144138,949939589744138,949939589725477,0,-0.018661
9437778,949939606579747,949939606579747,949939623179747,949939623156426,0,-0.023321
9437815,949939640015586,949939640015586,949939656615586,949939656591973,0,-0.023613
9437852,949939673448412,949939673448412,949939690048412,949939690018202,0,-0.030210
9437877,949939706884596,949939706884596,949939723484596,949939723469943,0,-0.014653
9437914,949939740315911,949939740315911,949939756915911,949939756903822,0,-0.012089
9437951,949939773750365,949939773750365,949939790350365,949939790338026,0,-0.012339
9437988,949939807184972,949939807184972,949939823784972,949939823791314,0,0.006342
9438025,949939840618268,949939840618268,949939857218268,949939857223972,0,0.005704
9438062,949939874056317,949939874056317,949939890656317,949939890664564,0,0.008247
9438099,949939907492375,949939907492375,949939924092375,949939924109388,0,0.017013
9438136,949939940932634,949939940932634,949939957532634,949939957539606,0,0.006972
9438173,949939974373270,949939974373270,949939990973270,949939990981743,0,0.008473
9438198,949940007812875,949940007812875,949940024412875,949940024418959,0,0.006084
9438211,949940041252507,949940041252507,949940057852507,949940057836480,0,-0.016027
9438224,949940074692009,949940074692009,949940091292009,949940091279880,0,-0.012129
9438262,949940108126417,949940108126417,949940124726417,949940124784682,0,0.058265
9438288,949940141563356,949940141563356,949940158163356,949940158141371,0,-0.021985
9438302,949940175013383,949940175013383,949940191613383,949940191580621,0,-0.032762
9438328,949940208445063,949940208445063,949940225045063,949940225013929,0,-0.031134
9438347,949940225159550,949940225159550,949940241759550,949940241722223,0,-0.037327
9438384,949940258592951,949940258592951,949940275192951,949940275164849,0,-0.028102
9438421,949940292024593,949940292024593,949940308624593,949940308594699,0,-0.029894
9438458,949940325456875,949940325456875,949940342056875,949940342037895,0,-0.018980
9438495,949940358887590,949940358887590,949940375487590,949940375471734,0,-0.015856
9438532,949940392318304,949940392318304,949940408918304,949940408905206,0,-0.013098
9438569,949940425749991,949940425749991,949940442349991,949940442358086,0,0.008095
9438606,949940459181258,949940459181258,949940475781258,949940475775445,0,-0.005813
9438643,949940492615690,949940492615690,949940509215690,949940509239882,0,0.024192
9438680,949940526048101,949940526048101,949940542648101,949940542639337,0,-0.008764
9438717,949940559486386,949940559486386,949940576086386,949940576076470,0,-0.009916
9438754,949940592917294,949940592917294,949940609517294,949940609492160,0,-0.025134
9438791,949940626350238,949940626350238,949940642950238,949940642937921,0,-0.012317
9438828,949940659778312,949940659778312,949940676378312,949940676362522,0,-0.015790
9438865,949940693210394,949940693210394,949940709810394,949940709795627,0,-0.014767
9438902,949940726640940,949940726640940,949940743240940,949940743229465,0,-0.011475
9438939,949940760069437,949940760069437,949940776669437,949940776670749,0,0.001312
9438976,949940793499177,949940793499177,949940810099177,949940810103814,0,0.004637
9439013,949940826940334,949940826940334,949940843540334,949940843551609,0,0.011275
9439050,949940860372114,949940860372114,949940876972114,949940876981785,0,0.009671
9439087,949940893807966,949940893807966,949940910407966,949940910413222,0,0.005256
9439124,949940927242464,949940927242464,949940943842464,949940943845066,0,0.002602
9439161,949940960675479,949940960675479,949940977275479,949940977284804,0,0.009325
9439198,949940994108681,949940994108681,949941010708681,949941010746352,0,0.037671
9439236,949941027542525,949941027542525,949941044142525,949941044196262,0,0.053737
9439274,949941060983420,949941060983420,949941077583420,949941077627008,0,0.043588
9439312,949941094427278,949941094427278,949941111027278,949941111062513,0,0.035235
9439350,949941127869433,949941127869433,949941144469433,949941144513930,0,0.044497
9439387,949941161313750,949941161313750,949941177913750,949941177964044,0,0.050294
9439425,949941194759227,949941194759227,949941211359227,949941211410699,0,0.051472
9439462,949941228211141,949941228211141,949941244811141,949941244850519,0,0.039378
9439481,949941244940951,949941244940951,949941261540951,949941261565240,0,0.024289
9439537,949941295109714,949941295109714,949941311709714,949941311744724,0,0.035010
9439544,949941311834974,949941311834974,949941328434974,949941328453425,0,0.018451
9439557,949941345284934,949941345284934,949941361884934,949941361910170,0,0.025236
9439582,949941378731144,949941378731144,949941395331144,949941395352432,0,0.021288
9439619,949941412179617,949941412179617,949941428779617,949941428794000,0,0.014383
9439656,949941445627408,949941445627408,949941462227408,949941462246799,0,0.019391
9439693,949941479074791,949941479074791,949941495674791,949941495717299,0,0.042508
9439730,949941512523243,949941512523243,949941529123243,949941529145196,0,0.021953
9439767,949941545978625,949941545978625,949941562578625,949941562570937,0,-0.007688
9439804,949941579428472,949941579428472,949941596028472,949941596012791,0,-0.015681
9439841,949941612872596,949941612872596,949941629472596,949941629455703,0,-0.016893
9439878,949941646314500,949941646314500,949941662914500,949941662905247,0,-0.009253
9439915,949941679755385,949941679755385,949941696355385,949941696341811,0,-0.013574
9439952,949941713199715,949941713199715,949941729799715,949941729781224,0,-0.018491
9439989,949941746643050,949941746643050,949941763243050,949941763222956,0,-0.020094
9440026,949941780083999,949941780083999,949941796683999,949941796671319,0,-0.012680
9440063,949941813523211,949941813523211,949941830123211,949941830105076,0,-0.018135
9440100,949941846964458,949941846964458,949941863564458,949941863566787,0,0.002329
9440137,949941880404191,949941880404191,949941897004191,949941897000950,0,-0.003241
9440174,949941913848498,949941913848498,949941930448498,949941930436497,0,-0.012001
9440211,949941947290442,949941947290442,949941963890442,949941963889581,0,-0.000861
9440248,949941980729202,949941980729202,949941997329202,949941997331232,0,0.002030
9440285,949942014172443,949942014172443,949942030772443,949942030762750,0,-0.009693
9440322,949942047613498,949942047613498,949942064213498,949942064208632,0,-0.004866
9440359,949942081053305,949942081053305,949942097653305,949942097645318,0,-0.007987
9440396,949942114493960,949942114493960,949942131093960,949942131082127,0,-0.011833
9440433,949942147933078,949942147933078,949942164533078,949942164516575,0,-0.016503
9440470,949942181372254,949942181372254,949942197972254,949942197970310,0,-0.001944
9440507,949942214813648,949942214813648,949942231413648,949942231412043,0,-0.001605
9440532,949942248256524,949942248256524,949942264856524,949942264843643,0,-0.012881
9440546,949942281697468,949942281697468,949942298297468,949942298300226,0,0.002758
9440572,949942315135944,949942315135944,949942331735944,949942331734919,0,-0.001025
9440591,949942331856901,949942331856901,949942348456901,949942348561579,0,0.104678
9440628,949942365298538,949942365298538,949942381898538,949942381886896,0,-0.011642
9440665,949942398760485,949942398760485,949942415360485,949942415319188,0,-0.041297
9440702,949942432197469,949942432197469,949942448797469,949942448760228,0,-0.037241
9440739,949942465632331,949942465632331,949942482232331,949942482240819,0,0.008488
9440752,949942499067967,949942499067967,949942515667967,949942515633315,0,-0.034652
9440765,949942532511123,949942532511123,949942549111123,949942549068984,0,-0.042139
9440778,949942565945950,949942565945950,949942582545950,949942582519221,0,-0.026729
9440791,949942599379296,949942599379296,949942615979296,949942615939265,0,-0.040031
9440828,949942632814502,949942632814502,949942649414502,949942649394708,0,-0.019794
9440841,949942666246831,949942666246831,949942682846831,949942682887548,0,0.040717
9440854,949942699683286,949942699683286,949942716283286,949942716268773,0,-0.014513
9440867,949942733130557,949942733130557,949942749730557,949942749696303,0,-0.034254
9440880,949942766564867,949942766564867,949942783164867,949942783165582,0,0.000715
9440893,949942799996379,949942799996379,949942816596379,949942816563003,0,-0.033376
9440930,949942833434273,949942833434273,949942850034273,949942849983209,0,-0.051064
9440967,949942866862454,949942866862454,949942883462454,949942883453058,0,-0.009396
9441004,949942900288550,949942900288550,949942916888550,949942916885107,0,-0.003443
9441041,949942933722848,949942933722848,949942950322848,949942950315729,0,-0.007119
9441078,949942967154981,949942967154981,949942983754981,949942983773818,0,0.018837
9441115,949943000588029,949943000588029,949943017188029,949943017201634,0,0.013605
9441152,949943034025338,949943034025338,949943050625338,949943050653417,0,0.028079
9441189,949943067474885,949943067474885,949943084074885,949943084074031,0,-0.000854
9441226,949943100914307,949943100914307,949943117514307,949943117508967,0,-0.005340
9441264,949943134349117,949943134349117,949943150949117,949943150954157,0,0.005040
9441301,949943167783769,949943167783769,949943184383769,949943184392267,0,0.008498
9441338,949943201225884,949943201225884,949943217825884,949943217840592,0,0.014708
9441375,949943234662667,949943234662667,949943251262667,949943251269871,0,0.007204
9441412,949943268101365,949943268101365,949943284701365,949943284702041,0,0.000676
9441449,949943301539797,949943301539797,949943318139797,949943318143244,0,0.003447
9441486,949943334974587,949943334974587,949943351574587,949943351581314,0,0.006727
9441523,949943368412130,949943368412130,949943385012130,949943385043349,0,0.031219
9441560,949943401857473,949943401857473,949943418457473,949943418471125,0,0.013652
9441597,949943435301630,949943435301630,949943451901630,949943451930150,0,0.028520
9441634,949943468741868,949943468741868,949943485341868,949943485349217,0,0.007349
9441672,949943502190488,949943502190488,949943518790488,949943518795507,0,0.005019
9441710,949943535629573,949943535629573,949943552229573,949943552250869,0,0.021296
9441729,949943552348096,949943552348096,949943568948096,949943568960058,0,0.011962
9441766,949943585792963,949943585792963,949943602392963,949943602395320,0,0.002357
9441803,949943619234619,949943619234619,949943635834619,949943635857111,0,0.022492
9441840,949943652674201,949943652674201,949943669274201,949943669310765,0,0.036564
9441896,949943702840874,949943702840874,949943719440874,949943719468602,0,0.027728
9441915,949943719568632,949943719568632,949943736168632,949943736186904,0,0.018272
9441952,949943753017054,949943753017054,949943769617054,949943769647435,0,0.030381
9441989,949943786462494,949943786462494,949943803062494,949943803077530,0,0.015036
9442026,949943819911113,949943819911113,949943836511113,949943836492244,0,-0.018869
9442063,949943853357385,949943853357385,949943869957385,949943869945002,0,-0.012383
9442100,949943886797241,949943886797241,949943903397241,949943903383967,0,-0.013274
9442137,949943920240509,949943920240509,949943936840509,949943936824479,0,-0.016030
9442174,949943953681573,949943953681573,949943970281573,949943970263037,0,-0.018536
9442211,949943987121020,949943987121020,949944003721020,949944003684504,0,-0.036516
9442248,949944020559726,949944020559726,949944037159726,949944037106420,0,-0.053306
9442285,949944053993357,949944053993357,949944070593357,949944070549088,0,-0.044269
9442322,949944087425533,949944087425533,949944104025533,949944103960342,0,-0.065191
9442359,949944120856664,949944120856664,949944137456664,949944137389420,0,-0.067244
9442372,949944154284857,949944154284857,949944170884857,949944170821142,0,-0.063715
9442385,949944187708411,949944187708411,949944204308411,949944204249974,0,-0.058437
9442398,949944221132272,949944221132272,949944237732272,949944237683528,0,-0.048744
9442423,949944254556549,949944254556549,949944271156549,949944271099625,0,-0.056924
9442460,949944287979396,949944287979396,949944304579396,949944304539362,0,-0.040034
9442497,949944321397378,949944321397378,949944337997378,949944337973485,0,-0.023893
9442534,949944354819975,949944354819975,949944371419975,949944371393936,0,-0.026039
9442571,949944388245124,949944388245124,949944404845124,949944404827489,0,-0.017635
9442608,949944421669036,949944421669036,949944438269036,949944438257299,0,-0.011737
9442645,949944455093211,949944455093211,949944471693211,949944471693904,0,0.000693
9442682,949944488520795,949944488520795,949944505120795,949944505117407,0,-0.003388
9442719,949944521949409,949944521949409,949944538549409,949944538544164,0,-0.005245
9442756,949944555374688,949944555374688,949944571974688,949944571978817,0,0.004129
9442794,949944588801711,949944588801711,949944605401711,949944605460505,0,0.058794
9442831,949944622230883,949944622230883,949944638830883,949944638864273,0,0.033390
9442850,949944638957692,949944638957692,949944655557692,949944655574315,0,0.016623
9442887,949944672394043,949944672394043,949944688994043,949944689028824,0,0.034781
9442924,949944705828220,949944705828220,949944722428220,949944722442683,0,0.014463
9442961,949944739266533,949944739266533,949944755866533,949944755882462,0,0.015929
9442998,949944772702402,949944772702402,949944789302402,949944789315241,0,0.012839
9443035,949944806138317,949944806138317,949944822738317,949944822755998,0,0.017681
9443072,949944839573984,949944839573984,949944856173984,949944856191747,0,0.017763
9443109,949944873011377,949944873011377,949944889611377,949944889711523,0,0.100146
9443146,949944906448911,949944906448911,949944923048911,949944923057918,0,0.009007
9443183,949944939905514,949944939905514,949944956505514,949944956480444,0,-0.025070
9443220,949944973339743,949944973339743,949944989939743,949944989943741,0,0.003998
9443257,949945006772191,949945006772191,949945023372191,949945023342587,0,-0.029604
9443294,949945040211494,949945040211494,949945056811494,949945056776423,0,-0.035071
9443331,949945073641067,949945073641067,949945090241067,949945090217749,0,-0.023318
9443368,949945107070772,949945107070772,949945123670772,949945123657812,0,-0.012960
9443405,949945140501806,949945140501806,949945157101806,949945157083838,0,-0.017968
9443442,949945173934546,949945173934546,949945190534546,949945190532893,0,-0.001653
9443479,949945207364187,949945207364187,949945223964187,949945223977595,0,0.013408
9443516,949945240796072,949945240796072,949945257396072,949945257391373,0,-0.004699
9443553,949945274229922,949945274229922,949945290829922,949945290866350,0,0.036428
9443590,949945307665153,949945307665153,949945324265153,949945324281266,0,0.016113
9443627,949945341105796,949945341105796,949945357705796,949945357721940,0,0.016144
9443664,949945374540594,949945374540594,949945391140594,949945391162451,0,0.021857
9443701,949945407979089,949945407979089,949945424579089,949945424588069,0,0.008980
9443738,949945441416068,949945441416068,949945458016068,949945458007055,0,-0.009013
9443775,949945474851371,949945474851371,949945491451371,949945491437556,0,-0.013815
9443812,949945508282869,949945508282869,949945524882869,949945524883968,0,0.001099
9443849,949945541714324,949945541714324,949945558314324,949945558293270,0,-0.021054
9443887,949945575148353,949945575148353,949945591748353,949945591757137,0,0.008784
9443925,949945608588618,949945608588618,949945625188618,949945625188696,0,0.000078
9443944,949945625307759,949945625307759,949945641907759,949945641868994,0,-0.038765
9443981,949945658742031,949945658742031,949945675342031,949945675295711,0,-0.046320
9444018,949945692172210,949945692172210,949945708772210,949945708724137,0,-0.048073
9444055,949945725596703,949945725596703,949945742196703,949945742163103,0,-0.033600
9444092,949945759020626,949945759020626,949945775620626,949945775604631,0,-0.015995
9444129,949945792446154,949945792446154,949945809046154,949945809011165,0,-0.034989
9444166,949945825874127,949945825874127,949945842474127,949945842436620,0,-0.037507
9444203,949945859295478,949945859295478,949945875895478,949945875849503,0,-0.045975
9444240,949945892717572,949945892717572,949945909317572,949945909281429,0,-0.036143
9444277,949945926137392,949945926137392,949945942737392,949945942703915,0,-0.033477
9444314,949945959555535,949945959555535,949945976155535,949945976127214,0,-0.028321
9444351,949945992978204,949945992978204,949946009578204,949946009558325,0,-0.019879
9444388,949946026398088,949946026398088,949946042998088,949946042968482,0,-0.029606
9444425,949946059820187,949946059820187,949946076420187,949946076399675,0,-0.020512
9444462,949946093240549,949946093240549,949946109840549,949946109831518,0,-0.009031
9444499,949946126662002,949946126662002,949946143262002,949946143246314,0,-0.015688
9444536,949946160083685,949946160083685,949946176683685,949946176679338,0,-0.004347
9444573,949946193503282,949946193503282,949946210103282,949946210105119,0,0.001837
9444610,949946226927180,949946226927180,949946243527180,949946243533057,0,0.005877
9444647,949946260349004,949946260349004,949946276949004,949946276948014,0,-0.000990
9444684,949946293776270,949946293776270,949946310376270,949946310389136,0,0.012866
9444721,949946327202011,949946327202011,949946343802011,949946343819108,0,0.017097
9444758,949946360627863,949946360627863,949946377227863,949946377250261,0,0.022398
9444783,949946394054461,949946394054461,949946410654461,949946410686947,0,0.032486
9444796,949946427482389,949946427482389,949946444082389,949946444115210,0,0.032821
9444821,949946460914486,949946460914486,949946477514486,949946477548967,0,0.034481
9444858,949946494348969,949946494348969,949946510948969,949946510977515,0,0.028546
9444883,949946527782582,949946527782582,949946544382582,949946544426571,0,0.043989
9444920,949946561216552,949946561216552,949946577816552,949946577831681,0,0.015129
9444957,949946594653128,949946594653128,949946611253128,949946611285214,0,0.032086
9444982,949946628085219,949946628085219,949946644685219,949946644712012,0,0.026793
9445037,949946711665892,949946711665892,949946728265892,949946728265194,0,-0.000698
9445074,949946745102337,949946745102337,949946761702337,949946761694800,0,-0.007537
9445111,949946778533911,949946778533911,949946795133911,949946795109432,0,-0.024479
9445148,949946811963038,949946811963038,949946828563038,949946828535458,0,-0.027580
9445173,949946845389172,949946845389172,949946861989172,949946861993344,0,0.004172
9445210,949946878815224,949946878815224,949946895415224,949946895383399,0,-0.031825
9445248,949946912246830,949946912246830,949946928846830,949946928877621,0,0.030791
9445286,949946945669995,949946945669995,949946962269995,949946962237118,0,-0.032877
9445324,949946979106912,949946979106912,949946995706912,949946995667050,0,-0.039862
9445343,949946995813586,949946995813586,949947012413586,949947012359026,0,-0.054560
9445380,949947029234369,949947029234369,949947045834369,949947045794572,0,-0.039797
9445417,949947062652549,949947062652549,949947079252549,949947079209164,0,-0.043385
9445454,949947096072496,949947096072496,949947112672496,949947112627783,0,-0.044713
9445491,949947129490155,949947129490155,949947146090155,949947146073666,0,-0.016489
9445504,949947162907505,949947162907505,949947179507505,949947179518897,0,0.011392
9445517,949947196328721,949947196328721,949947212928721,949947212914730,0,-0.013991
9445530,949947229754390,949947229754390,949947246354390,949947246346859,0,-0.007531
9445555,949947263173397,949947263173397,949947279773397,949947279776953,0,0.003556
9445592,949947296597080,949947296597080,949947313197080,949947313202816,0,0.005736
9445629,949947330018763,949947330018763,949947346618763,949947346628353,0,0.009590
9445666,949947363444419,949947363444419,949947380044419,949947380049252,0,0.004833
9445703,949947396870216,949947396870216,949947413470216,949947413509457,0,0.039241
9445740,949947430294398,949947430294398,949947446894398,949947446912492,0,0.018094
9445777,949947463727423,949947463727423,949947480327423,949947480339210,0,0.011787
9445814,949947497153438,949947497153438,949947513753438,949947513779965,0,0.026527
9445851,949947530579593,949947530579593,949947547179593,949947547212786,0,0.033193
9445888,949947564013318,949947564013318,949947580613318,949947580644915,0,0.031597
9445913,949947597444080,949947597444080,949947614044080,949947614093319,0,0.049239
9445950,949947630884424,949947630884424,949947647484424,949947647513405,0,0.028981
9445987,949947664321641,949947664321641,949947680921641,949947680943539,0,0.021898
9446024,949947697756981,949947697756981,949947714356981,949947714367489,0,0.010508
9446061,949947731190093,949947731190093,949947747790093,949947747812110,0,0.022017
9446098,949947764622719,949947764622719,949947781222719,949947781238054,0,0.015335
9446135,949947798057098,949947798057098,949947814657098,949947814683773,0,0.026675
9446172,949947831489278,949947831489278,949947848089278,949947848115414,0,0.026136
9446209,949947864926594,949947864926594,949947881526594,949947881545998,0,0.019404
9446246,949947898366033,949947898366033,949947914966033,949947915033830,0,0.067797
9446283,949947931801162,949947931801162,949947948401162,949947948406674,0,0.005512
9446321,949947965248419,949947965248419,949947981848419,949947981827898,0,-0.020521
9446359,949947998681967,949947998681967,949948015281967,949948015278093,0,-0.003874
9446397,949948032112613,949948032112613,949948048712613,949948048702492,0,-0.010121
9446416,949948048829877,949948048829877,949948065429877,949948065404599,0,-0.025278
9446453,949948082260520,949948082260520,949948098860520,949948098832496,0,-0.028024
9446490,949948115692092,949948115692092,949948132292092,949948132251319,0,-0.040773
9446527,949948149119344,949948149119344,949948165719344,949948165673113,0,-0.046231
9446564,949948182543142,949948182543142,949948199143142,949948199108945,0,-0.034197
