frame_index,frame_token,deadline_missed,frame_time_ms,utid,tid,comm,pid,process_name,uid,on_cpu_ns,runnable_wait_ns,running_slices,runnable_slices
860,9449120,1,54.031,108,92,kswapd0,,,,58507459,257366,6,5
860,9449120,1,54.031,16,18002,tracepilot,18002,/data/local/tmp/tracepilot,0,39483386,13117969,1734,1613
860,9449120,1,54.031,85,15498,UnityMain,,,,24026626,1161538,7,6
860,9449120,1,54.031,80,1222,traced_probes,,,,17403603,3305666,24,24
860,9449120,1,54.031,86,15551,UnityGfxDeviceW,15364,,,12632691,7003676,38,35
860,9449120,1,54.031,90,1988,ndroid.systemui,1988,,,16549738,2479087,114,113
860,9449120,1,54.031,609,2044,RenderThread,1988,,,14757768,3297977,131,129
860,9449120,1,54.031,32,15800,NativeThread,15364,,,9398167,438436,6,5
860,9449120,1,54.031,91,15533,Job.worker 0,,,,7298626,2233029,43,40
860,9449120,1,54.031,124,15534,Job.worker 1,,,,8129070,858683,35,34
860,9449120,1,54.031,409,18085,kworker/5:1H,18085,kworker/5:1H,0,6167562,2815263,134,134
860,9449120,1,54.031,81,15577,CoreThread,,,,8367690,153848,4,3
860,9449120,1,54.031,78,600,surfaceflinger,600,,,7076498,300089,7,7
860,9449120,1,54.031,593,18104,kworker/4:4H,18104,kworker/4:4H,0,3258176,3149213,70,70
860,9449120,1,54.031,285,165,eh_comp_thread,,,,4557062,888387,20,19
860,9449120,1,54.031,100,7521,kworker/u16:18,,,,2564332,2865474,53,53
860,9449120,1,54.031,117,16801,AAudio_2,,,,2599403,984377,29,29
860,9449120,1,54.031,414,2576,binder:600_5,600,,,2703532,582887,12,12
860,9449120,1,54.031,608,18106,kworker/3:2H,18106,kworker/3:2H,0,666299,2543307,6,6
860,9449120,1,54.031,452,4164,binder:1209_17,,,,2702027,219766,8,8
860,9449120,1,54.031,116,16798,binder:981_5,,,,1323118,1129884,14,14
860,9449120,1,54.031,185,16305,kworker/2:0H,,,,1314780,1010539,20,20
860,9449120,1,54.031,156,653,HwBinder:602_1,602,,,1939780,74462,2,2
860,9449120,1,54.031,164,552,logd.writer,,,,547930,1417077,8,8
860,9449120,1,54.031,103,15573,Thread-72,15364,,,997926,888182,4,4
860,9449120,1,54.031,105,16743,Thread-57623,,,,978355,845947,12,12
860,9449120,1,54.031,125,15904,Thread-5268,,,,1260944,547730,11,11
860,9449120,1,54.031,251,15581,APM-Routine,,,,1292928,480835,9,9
860,9449120,1,54.031,107,15871,Thread-57906,,,,936362,834228,20,20
860,9449120,1,54.031,87,15550,mali-cmar-backe,,,,1006064,684122,14,14
860,9449120,1,54.031,173,678,app,600,,,1338908,136799,5,5
860,9449120,1,54.031,169,17029,kworker/1:3H,,,,1005008,402830,12,12
860,9449120,1,54.031,79,2531,android.hardwar,,,,347534,1051311,6,6
860,9449120,1,54.031,142,382,mali_jd_thread,,,,1063353,308594,10,9
860,9449120,1,54.031,50,1209,system_server,1209,,,492107,868042,4,4
860,9449120,1,54.031,98,677,TimerDispatch,600,,,1179972,127645,4,4
860,9449120,1,54.031,359,2700,NodeLooperThrea,,,,804484,482137,3,3
860,9449120,1,54.031,332,15477,kworker/u17:5,,,,821979,416585,10,10
860,9449120,1,54.031,145,548,sugov:0,,,,852701,372477,10,10
860,9449120,1,54.031,611,2459,mali-cmar-backe,,,,868044,354123,7,5
860,9449120,1,54.031,364,18081,kworker/0:1H,18081,kworker/0:1H,0,781331,277181,9,9
860,9449120,1,54.031,155,707,BckgrndExec HP,600,,,833781,176066,6,6
860,9449120,1,54.031,97,15996,MethodHandler,,,,582479,400673,6,6
860,9449120,1,54.031,181,2041,android.hardwar,,,,760050,213663,5,5
860,9449120,1,54.031,128,29269,Reade2-V2,,,,653728,283854,6,6
860,9449120,1,54.031,483,15377,binder:15364_1,15364,,,676024,214478,4,4
860,9449120,1,54.031,129,15867,cableThread,,,,434326,436891,13,13
860,9449120,1,54.031,82,2530,android.hardwar,,,,531820,297336,5,5
860,9449120,1,54.031,180,294,decon0_kthread,,,,619669,153117,4,4
860,9449120,1,54.031,27,18024,tracepilot,18002,/data/local/tmp/tracepilot,0,699625,58187,1,1
860,9449120,1,54.031,95,16749,Apollo-Lwip,,,,537392,189861,6,6
860,9449120,1,54.031,151,1522,UsfTransport,,,,550984,102865,3,3
860,9449120,1,54.031,152,1799,SensorService,,,,548788,78979,3,3
860,9449120,1,54.031,154,549,sugov:4,,,,481243,136840,6,6
860,9449120,1,54.031,171,1021,android.hardwar,,,,508627,98429,3,3
860,9449120,1,54.031,136,15869,Thread-57661,,,,225138,374716,6,6
860,9449120,1,54.031,93,1225,traced,,,,550660,31209,1,1
860,9449120,1,54.031,229,16883,AITrailThread,,,,559774,11230,1,1
860,9449120,1,54.031,150,15950,Thread-5285,,,,207845,349161,2,2
860,9449120,1,54.031,140,15865,pcdn_resbuffer,,,,230917,283977,6,6
860,9449120,1,54.031,191,16757,1,,,,470988,25390,1,1
860,9449120,1,54.031,137,15870,pcdn_dns,,,,207440,277750,6,6
860,9449120,1,54.031,179,15868,pcdn_http,,,,222576,260132,6,6
860,9449120,1,54.031,118,3879,HwBinder:910_5,,,,419189,54566,2,2
860,9449120,1,54.031,135,15864,pcdn_main,,,,281210,191081,6,6
860,9449120,1,54.031,225,3941,kworker/6:0H,,,,327636,122316,13,13
860,9449120,1,54.031,96,56,ksoftirqd/5,,,,69498,366700,4,4
860,9449120,1,54.031,607,18105,kworker/u16:1,18105,kworker/u16:1,0,32389,390340,2,2
860,9449120,1,54.031,114,15556,GThreadProcess,,,,196860,221354,5,5
860,9449120,1,54.031,196,34,ksoftirqd/2,,,,13875,400065,1,1
860,9449120,1,54.031,239,17734,vod_st_man,,,,359985,33976,1,1
860,9449120,1,54.031,170,1516,com.google.usf.,,,,251424,138632,3,3
860,9449120,1,54.031,302,2256,binder:2200_2,,,,306925,56640,2,2
860,9449120,1,54.031,177,15951,Thread-57908,,,,259074,94320,2,2
860,9449120,1,54.031,210,15874,ApolloAsynTasks,,,,35685,315878,1,1
860,9449120,1,54.031,144,15793,Thread-1987,,,,215820,119955,3,3
860,9449120,1,54.031,94,16632,kworker/5:1,,,,163575,159668,1,1
860,9449120,1,54.031,143,15866,pcdn_udp,,,,179077,135946,5,5
860,9449120,1,54.031,153,150,sched_pmu_wq,,,,157387,125245,5,5
860,9449120,1,54.031,126,15949,Thread-5286,,,,154948,115764,3,3
860,9449120,1,54.031,138,15426,cent.tmgp.sgame,,,,98063,157471,3,3
860,9449120,1,54.031,172,1020,UsfHalWorker,,,,162029,89640,3,3
860,9449120,1,54.031,186,15948,GVoiceUtil,,,,109131,142048,3,3
860,9449120,1,54.031,207,219,thermal_LITTLE,,,,107910,127767,1,1
860,9449120,1,54.031,176,638,DisplayHints,,,,169556,66040,2,2
860,9449120,1,54.031,133,737,adpf_handler0,,,,39592,193603,2,2
860,9449120,1,54.031,303,2512,Thread-26,,,,122192,108195,2,2
860,9449120,1,54.031,139,15555,Thread-5305,,,,68604,156901,3,3
860,9449120,1,54.031,134,686,surfaceflinger,,,,71330,153361,2,2
860,9449120,1,54.031,147,17297,GameDumpThread,,,,98388,124431,3,3
860,9449120,1,54.031,119,16994,GPU completion,15364,,,134317,77474,5,4
860,9449120,1,54.031,158,15558,GThreadManager,,,,122273,73975,2,2
860,9449120,1,54.031,182,15521,binder:15364_2,,,,119955,62500,3,2
860,9449120,1,54.031,237,33,migration/2,,,,146200,34342,2,2
860,9449120,1,54.031,228,48,ksoftirqd/4,,,,29623,149494,2,2
860,9449120,1,54.031,197,681,RegSampIdle,,,,83090,81665,2,2
860,9449120,1,54.031,127,15861,Thread-57915,,,,89640,73120,3,3
860,9449120,1,54.031,157,15566,Thread-57578,,,,139445,20223,1,1
860,9449120,1,54.031,166,206,thermal_MID,,,,116130,42154,1,1
860,9449120,1,54.031,111,15987,GVoiceRender,,,,72429,84026,3,3
860,9449120,1,54.031,187,193,thermal_BIG,,,,116902,37354,1,1
860,9449120,1,54.031,112,15641,pandora_video_s,,,,52367,85979,2,2
860,9449120,1,54.031,109,47,migration/4,,,,63313,44148,4,4
860,9449120,1,54.031,89,29273,Playe2-V2,,,,35523,69987,1,1
860,9449120,1,54.031,215,15541,mali-mem-purge,,,,42480,57170,1,1
860,9449120,1,54.031,160,137,perf_mon_update,,,,62907,36173,1,1
860,9449120,1,54.031,610,2450,mali-mem-purge,,,,41952,40527,1,1
860,9449120,1,54.031,123,550,sugov:6,,,,47648,27222,1,1
860,9449120,1,54.031,163,15531,UnityMain,,,,50781,20223,1,1
860,9449120,1,54.031,159,15863,pcdn_log,,,,40772,28727,1,1
860,9449120,1,54.031,255,16465,Thread-27576,,,,27995,34993,1,1
860,9449120,1,54.031,214,13,ksoftirqd/0,,,,37069,21606,1,1
860,9449120,1,54.031,198,680,RegionSampling,600,,,14567,36662,1,1
922,9451827,1,99.663,108,92,kswapd0,,,,103569591,480385,11,10
922,9451827,1,99.663,16,18002,tracepilot,18002,/data/local/tmp/tracepilot,0,55137128,11865644,175,52
922,9451827,1,99.663,768,27230,BG Thread #3,,,,54108113,12308147,30,30
922,9451827,1,99.663,100,7521,kworker/u16:18,,,,44165492,14337359,62,60
922,9451827,1,99.663,80,1222,traced_probes,,,,21843345,10999836,49,49
922,9451827,1,99.663,85,15498,UnityMain,,,,15018391,3457162,64,64
922,9451827,1,99.663,285,165,eh_comp_thread,,,,14561451,3386839,36,34
922,9451827,1,99.663,366,545,lmkd_reaper1,,,,11544353,706013,11,11
922,9451827,1,99.663,32,15800,NativeThread,15364,,,11675099,255494,7,6
922,9451827,1,99.663,320,14583,kworker/u17:1,14583,kworker/u17:1,0,4500640,4685183,168,153
922,9451827,1,99.663,171,1021,android.hardwar,,,,1039754,7722413,6,6
922,9451827,1,99.663,81,15577,CoreThread,,,,4222084,4246460,85,85
922,9451827,1,99.663,116,16798,binder:981_5,,,,2059168,5560538,30,30
922,9451827,1,99.663,200,539,lmkd,539,,,6451130,112467,4,4
922,9451827,1,99.663,213,16433,kworker/4:2H,,,,3183717,3242921,63,63
922,9451827,1,99.663,105,16743,Thread-57623,,,,3719888,2486696,22,22
922,9451827,1,99.663,117,16801,AAudio_2,,,,4106404,1772293,52,52
922,9451827,1,99.663,451,2374,binder:1209_B,,,,399414,5360636,1,2
922,9451827,1,99.663,141,15571,UnityMain,,,,145630,5316080,2,2
922,9451827,1,99.663,859,2048,binder:1209_7,,,,0,5390137,0,1
922,9451827,1,99.663,861,2870,binder:1209_E,,,,0,5279500,0,1
922,9451827,1,99.663,156,653,HwBinder:602_1,602,,,4680948,500896,34,34
922,9451827,1,99.663,332,15477,kworker/u17:5,,,,2112628,3060956,66,52
922,9451827,1,99.663,219,1499,batterystats-ha,,,,0,5060750,0,1
922,9451827,1,99.663,625,18109,kworker/5:4H,18109,kworker/5:4H,0,2999596,2030031,69,69
922,9451827,1,99.663,180,294,decon0_kthread,,,,4330323,97819,3,3
922,9451827,1,99.663,419,544,lmkd_reaper0,,,,2841837,882934,4,4
922,9451827,1,99.663,103,15573,Thread-72,15364,,,2423624,1153400,10,10
922,9451827,1,99.663,96,56,ksoftirqd/5,,,,2346717,1179813,30,30
922,9451827,1,99.663,107,15871,Thread-57906,,,,1511798,1988730,33,33
922,9451827,1,99.663,121,12791,kworker/u17:0,,,,1665446,1727905,59,51
922,9451827,1,99.663,740,18117,kworker/7:2H,18117,kworker/7:2H,0,1135461,2187414,35,35
922,9451827,1,99.663,145,548,sugov:0,,,,1573888,1503342,29,29
922,9451827,1,99.663,125,15904,Thread-5268,,,,1926106,1011717,20,20
922,9451827,1,99.663,154,549,sugov:4,,,,1828411,794555,20,19
922,9451827,1,99.663,382,1491,ActivityManager,,,,1105753,1485026,8,8
922,9451827,1,99.663,393,1869,ConnectivitySer,,,,651408,1894816,2,2
922,9451827,1,99.663,173,678,app,600,,,2232502,280966,7,7
922,9451827,1,99.663,755,27210,GoogleApiHandle,,,,135173,2251098,2,2
922,9451827,1,99.663,447,4272,binder:1209_1C,,,,23112,2359700,1,1
922,9451827,1,99.663,78,600,surfaceflinger,600,,,2200928,167399,11,10
922,9451827,1,99.663,767,27229,BG Thread #2,,,,189819,1934408,3,3
922,9451827,1,99.663,452,4164,binder:1209_17,,,,1476766,621705,7,7
922,9451827,1,99.663,855,11456,binder:11388_7,,,,38737,2045898,1,1
922,9451827,1,99.663,748,27198,FinalizerDaemon,,,,159952,1827271,2,2
922,9451827,1,99.663,184,2105,kworker/3:1,,,,796711,1105144,4,4
922,9451827,1,99.663,741,27187,.android.dialer,27187,,,347900,1491659,2,2
922,9451827,1,99.663,759,27220,Lite Thread #1,,,,144775,1692261,2,2
922,9451827,1,99.663,228,48,ksoftirqd/4,,,,748943,1077149,14,14
922,9451827,1,99.663,747,27197,ReferenceQueueD,,,,223023,1586100,2,2
922,9451827,1,99.663,189,5739,kworker/1:0,,,,91470,1679321,3,3
922,9451827,1,99.663,749,27199,FinalizerWatchd,,,,131755,1617716,2,2
922,9451827,1,99.663,98,677,TimerDispatch,600,,,1521527,220499,7,7
922,9451827,1,99.663,164,552,logd.writer,,,,619383,1116781,7,7
922,9451827,1,99.663,745,27195,Jit thread pool,,,,152140,1583455,2,2
922,9451827,1,99.663,806,4648,GoogleApiHandle,,,,77352,1657553,2,2
922,9451827,1,99.663,853,11418,binder:11388_4,,,,36051,1665243,1,1
922,9451827,1,99.663,769,27244,GmsDynamite,,,,88542,1608194,2,2
922,9451827,1,99.663,792,4631,droid.apps.maps,4631,,,1045979,609050,2,2
922,9451827,1,99.663,95,16749,Apollo-Lwip,,,,787922,866456,11,11
922,9451827,1,99.663,762,27223,BG Thread #1,,,,98837,1533366,2,2
922,9451827,1,99.663,810,4662,ConnectivityThr,,,,17171,1606283,1,1
922,9451827,1,99.663,535,12604,binder:11388_A,,,,117065,1486410,1,1
922,9451827,1,99.663,764,27225,binder:27187_4,,,,63517,1534831,2,2
922,9451827,1,99.663,453,11420,binder:11388_6,,,,7813,1589884,1,1
922,9451827,1,99.663,852,2890,binder:1209_13,,,,10294,1585287,1,1
922,9451827,1,99.663,812,4667,queued-work-loo,,,,17619,1575724,1,1
922,9451827,1,99.663,744,27194,ADB-JDWP Connec,,,,125366,1458984,1,1
922,9451827,1,99.663,809,4661,glide-active-re,,,,95417,1480307,2,2
922,9451827,1,99.663,791,17061,binder:27187_E,,,,29216,1544881,1,1
922,9451827,1,99.663,304,2875,binder:1209_10,,,,16561,1556559,1,1
922,9451827,1,99.663,389,4169,binder:1209_1B,,,,129638,1441488,1,1
922,9451827,1,99.663,814,4669,mali-utility-wo,,,,17253,1546793,1,1
922,9451827,1,99.663,790,17017,binder:27187_D,,,,54158,1505372,1,1
922,9451827,1,99.663,763,27224,Lite Thread #4,,,,37801,1519776,2,2
922,9451827,1,99.663,850,1303,binder:1209_1,,,,13631,1541626,1,1
922,9451827,1,99.663,849,4166,binder:1209_19,,,,17741,1534668,1,1
922,9451827,1,99.663,765,27226,AsyncQueryWorke,,,,38127,1513590,2,2
922,9451827,1,99.663,829,4690,NavInternal,,,,67505,1482097,2,2
922,9451827,1,99.663,190,16826,kworker/4:1,,,,1163453,380737,3,3
922,9451827,1,99.663,848,2886,binder:1209_11,,,,13713,1530395,1,1
922,9451827,1,99.663,817,4672,mali-utility-wo,,,,16561,1511311,1,1
922,9451827,1,99.663,789,8091,binder:27187_C,,,,118327,1402141,1,1
922,9451827,1,99.663,851,4279,binder:1209_20,,,,14160,1496420,1,1
922,9451827,1,99.663,128,29269,Reade2-V2,,,,728314,779664,10,10
922,9451827,1,99.663,129,15867,cableThread,,,,822063,680827,21,21
922,9451827,1,99.663,766,27228,Lite Thread #0,,,,53140,1446575,2,2
922,9451827,1,99.663,819,4674,mali-utility-wo,,,,21972,1476807,1,1
922,9451827,1,99.663,773,27248,ChromiumNet,,,,53385,1442791,2,2
922,9451827,1,99.663,857,12576,binder:11388_9,,,,8871,1472371,1,1
922,9451827,1,99.663,782,6853,ConnectivityThr,,,,99854,1380086,2,2
922,9451827,1,99.663,858,11419,binder:11388_5,,,,8016,1470378,1,1
922,9451827,1,99.663,820,4675,mali-utility-wo,,,,17253,1453450,1,1
922,9451827,1,99.663,787,32009,binder:27187_A,,,,74910,1389283,2,2
922,9451827,1,99.663,860,2507,binder:1209_C,,,,7243,1456421,1,1
922,9451827,1,99.663,446,2322,binder:1209_8,,,,107015,1348674,1,1
922,9451827,1,99.663,811,4663,GmsDynamite,,,,146118,1309123,4,4
922,9451827,1,99.663,837,13018,binder:4631_6,,,,126832,1328043,2,2
922,9451827,1,99.663,742,27188,Signal Catcher,,,,978637,474569,2,2
922,9451827,1,99.663,772,27247,ThreadPoolForeg,,,,59651,1391764,2,2
922,9451827,1,99.663,743,27192,perfetto_hprof_,,,,187744,1262288,1,1
922,9451827,1,99.663,218,70,ksoftirqd/7,,,,187215,1260254,8,8
922,9451827,1,99.663,821,4676,mali-utility-wo,,,,34749,1412679,1,1
922,9451827,1,99.663,50,1209,system_server,1209,,,976522,466023,6,6
922,9451827,1,99.663,771,27246,ThreadPoolServi,,,,38126,1388793,2,2
922,9451827,1,99.663,770,27245,CronetInit,,,,47812,1371867,2,2
922,9451827,1,99.663,786,31945,binder:27187_9,,,,29134,1388754,2,2
922,9451827,1,99.663,788,8090,binder:27187_B,,,,108684,1308308,1,1
922,9451827,1,99.663,781,6826,binder:27187_8,,,,22624,1392374,2,2
922,9451827,1,99.663,826,4682,WM.task-3,,,,54362,1359741,1,1
922,9451827,1,99.663,824,4680,android.bg,,,,103923,1308553,2,2
922,9451827,1,99.663,841,23849,gnp-background-,,,,118897,1289632,2,2
922,9451827,1,99.663,840,23848,binder:4631_7,,,,111898,1289754,3,3
922,9451827,1,99.663,823,4679,WM.task-1,,,,32959,1367269,1,1
922,9451827,1,99.663,818,4673,mali-utility-wo,,,,179688,1216553,2,2
922,9451827,1,99.663,825,4681,WM.task-2,,,,49195,1344645,1,1
922,9451827,1,99.663,780,6825,binder:27187_7,,,,92163,1295003,2,2
922,9451827,1,99.663,448,2873,binder:1209_F,,,,201945,1180705,1,1
922,9451827,1,99.663,836,13017,binder:4631_5,,,,95948,1286295,2,2
922,9451827,1,99.663,774,27249,ThreadPoolForeg,,,,53833,1322591,2,2
922,9451827,1,99.663,97,15996,MethodHandler,,,,889809,486164,10,10
922,9451827,1,99.663,807,4658,Scheduler,,,,60181,1315186,2,2
922,9451827,1,99.663,151,1522,UsfTransport,,,,1114258,256185,6,6
922,9451827,1,99.663,808,4660,ProcessStablePh,,,,52937,1308554,2,2
922,9451827,1,99.663,758,27218,Lite Thread #0,,,,27385,1333374,1,1
922,9451827,1,99.663,827,4683,WM.task-4,,,,54118,1304972,2,2
922,9451827,1,99.663,760,27221,Lite Thread #2,,,,101685,1257324,1,1
922,9451827,1,99.663,845,7791,binder:4631_B,,,,63883,1294393,1,1
922,9451827,1,99.663,775,27250,ThreadPoolForeg,,,,39103,1317953,2,2
922,9451827,1,99.663,776,27251,ThreadPoolForeg,,,,34627,1317871,2,2
922,9451827,1,99.663,777,27252,Network File Th,,,,35726,1316324,2,2
922,9451827,1,99.663,757,27215,Scheduler Threa,,,,106364,1243082,1,1
922,9451827,1,99.663,784,6904,DG,,,,26530,1321045,2,2
922,9451827,1,99.663,783,6898,Lite Thread #5,,,,28279,1314209,2,2
922,9451827,1,99.663,843,32011,binder:4631_9,,,,59367,1279785,1,1
922,9451827,1,99.663,152,1799,SensorService,,,,1132080,205769,6,6
922,9451827,1,99.663,779,6824,binder:27187_6,,,,33813,1300048,2,2
922,9451827,1,99.663,839,13134,gnp-background-,,,,160929,1167725,2,2
922,9451827,1,99.663,752,27202,binder:27187_3,,,,36093,1291341,1,1
922,9451827,1,99.663,844,7790,binder:4631_A,,,,47037,1274211,1,1
922,9451827,1,99.663,785,6989,queued-work-loo,,,,26083,1289794,2,2
922,9451827,1,99.663,753,27203,Profile Saver,,,,105836,1199259,2,2
922,9451827,1,99.663,815,4670,mali-utility-wo,,,,95540,1201823,2,2
922,9451827,1,99.663,388,6873,kworker/u16:5,,,,767213,529745,5,5
922,9451827,1,99.663,847,17015,binder:4631_D,,,,44800,1251342,2,2
922,9451827,1,99.663,833,4700,gnp-background-,,,,86426,1208740,2,2
922,9451827,1,99.663,761,27222,Lite Thread #3,,,,114461,1179077,1,1
922,9451827,1,99.663,813,4668,mali-mem-purge,,,,69947,1221273,2,2
922,9451827,1,99.663,846,7792,binder:4631_C,,,,46875,1231242,2,2
922,9451827,1,99.663,830,4694,OfflineManage,,,,84025,1192546,2,2
922,9451827,1,99.663,842,31948,binder:4631_8,,,,58349,1208741,2,2
922,9451827,1,99.663,834,4701,pool-6-thread-1,,,,91675,1172364,2,2
922,9451827,1,99.663,822,4677,mali-cmar-backe,,,,41789,1219767,2,2
922,9451827,1,99.663,756,27212,BG Thread #0,,,,26530,1231730,1,1
922,9451827,1,99.663,754,27207,Blocking Thread,,,,243855,1002645,1,1
922,9451827,1,99.663,832,4698,OneGoogle #0,,,,101237,1144368,2,2
922,9451827,1,99.663,628,18111,kworker/7:0H,18111,kworker/7:0H,0,373210,859987,9,9
922,9451827,1,99.663,449,1797,binder:1209_5,,,,210124,1010539,1,1
922,9451827,1,99.663,828,4689,Sensors,,,,108520,1105672,2,2
922,9451827,1,99.663,856,2361,binder:1209_9,,,,437662,776246,3,3
922,9451827,1,99.663,831,4695,ProtoDataStore-,,,,55257,1097086,2,2
922,9451827,1,99.663,746,27196,HeapTaskDaemon,,,,960083,179647,2,2
922,9451827,1,99.663,179,15868,pcdn_http,,,,480754,658730,12,12
922,9451827,1,99.663,130,649,binder:600_1,600,,,891642,219117,7,7
922,9451827,1,99.663,450,4165,binder:1209_18,,,,862345,242513,5,5
922,9451827,1,99.663,359,2700,NodeLooperThrea,,,,923870,171793,3,3
922,9451827,1,99.663,149,2891,binder:1209_14,,,,426229,658366,5,5
922,9451827,1,99.663,805,4644,Blocking Thread,,,,44800,1029337,1,1
922,9451827,1,99.663,797,4636,HeapTaskDaemon,,,,41219,1026083,1,1
922,9451827,1,99.663,170,1516,com.google.usf.,,,,608805,454224,6,6
922,9451827,1,99.663,838,13021,gnp-background-,,,,127889,930339,2,2
922,9451827,1,99.663,802,4641,binder:4631_2,,,,574707,483398,2,2
922,9451827,1,99.663,137,15870,pcdn_dns,,,,431032,626912,10,10
922,9451827,1,99.663,291,14,rcu_preempt,,,,372356,670451,10,10
922,9451827,1,99.663,804,4643,Profile Saver,,,,39998,996094,1,1
922,9451827,1,99.663,796,4635,Jit thread pool,,,,54037,979329,1,1
922,9451827,1,99.663,795,4634,ADB-JDWP Connec,,,,327514,690715,1,1
922,9451827,1,99.663,118,3879,HwBinder:910_5,,,,739174,252198,5,5
922,9451827,1,99.663,862,4163,binder:1209_16,,,,254964,728760,3,3
922,9451827,1,99.663,383,18,rcu_exp_gp_kthr,,,,692260,286010,6,4
922,9451827,1,99.663,143,15866,pcdn_udp,,,,418172,533123,10,10
922,9451827,1,99.663,803,4642,binder:4631_3,,,,36703,910807,1,1
922,9451827,1,99.663,136,15869,Thread-57661,,,,447549,494831,10,10
922,9451827,1,99.663,801,4640,binder:4631_1,,,,342325,585450,1,1
922,9451827,1,99.663,835,13015,binder:4631_4,,,,133098,790323,2,2
922,9451827,1,99.663,751,27201,binder:27187_2,,,,877116,38371,1,1
922,9451827,1,99.663,750,27200,binder:27187_1,,,,109578,804525,1,1
922,9451827,1,99.663,135,15864,pcdn_main,,,,522095,387898,10,10
922,9451827,1,99.663,140,15865,pcdn_resbuffer,,,,438762,454507,11,11
922,9451827,1,99.663,139,15555,Thread-5305,,,,384318,481447,9,9
922,9451827,1,99.663,278,15391,binder:15364_3,15364,,,644857,200154,3,3
922,9451827,1,99.663,239,17734,vod_st_man,,,,559204,285319,2,2
922,9451827,1,99.663,158,15558,GThreadManager,,,,548300,284463,6,6
922,9451827,1,99.663,71,16440,kworker/0:8H,16440,kworker/0:8H,0,392048,426921,10,10
922,9451827,1,99.663,93,1225,traced,,,,661215,149536,2,2
922,9451827,1,99.663,177,15951,Thread-57908,,,,457926,329996,5,5
922,9451827,1,99.663,150,15950,Thread-5285,,,,524415,252482,5,5
922,9451827,1,99.663,298,44,rcuop/3,,,,354656,402465,2,2
922,9451827,1,99.663,868,1343,adbd,,,,301716,428590,2,2
922,9451827,1,99.663,114,15556,GThreadProcess,,,,279541,417522,7,7
922,9451827,1,99.663,629,18112,kworker/7:1H,18112,kworker/7:1H,0,317586,357828,6,6
922,9451827,1,99.663,144,15793,Thread-1987,,,,445679,212483,5,5
922,9451827,1,99.663,800,4639,FinalizerWatchd,,,,47608,562541,1,1
922,9451827,1,99.663,794,4633,perfetto_hprof_,,,,567057,26774,1,1
922,9451827,1,99.663,153,150,sched_pmu_wq,,,,353354,239337,9,9
922,9451827,1,99.663,168,5606,kworker/2:0,,,,146484,441977,5,5
922,9451827,1,99.663,296,37,rcuop/2,,,,416789,160074,2,2
922,9451827,1,99.663,799,4638,FinalizerDaemon,,,,42033,528361,1,1
922,9451827,1,99.663,111,15987,GVoiceRender,,,,274983,292115,6,6
922,9451827,1,99.663,863,4273,binder:1209_1D,,,,17090,548177,1,1
922,9451827,1,99.663,186,15948,GVoiceUtil,,,,214438,344481,5,5
922,9451827,1,99.663,798,4637,ReferenceQueueD,,,,507283,29216,1,1
922,9451827,1,99.663,793,4632,Signal Catcher,,,,496500,28158,1,1
922,9451827,1,99.663,816,4671,mali-utility-wo,,,,107097,414917,1,1
922,9451827,1,99.663,324,1494,ActivityManager,,,,371094,141764,2,2
922,9451827,1,99.663,176,638,DisplayHints,,,,235189,272542,2,2
922,9451827,1,99.663,172,1020,UsfHalWorker,,,,326498,170409,6,6
922,9451827,1,99.663,127,15861,Thread-57915,,,,233643,260173,6,6
922,9451827,1,99.663,626,18110,kworker/2:4H,18110,kworker/2:4H,0,134888,341390,7,7
922,9451827,1,99.663,778,6823,binder:27187_5,,,,88339,382446,1,1
922,9451827,1,99.663,126,15949,Thread-5286,,,,256713,210245,5,5
922,9451827,1,99.663,169,17029,kworker/1:3H,,,,159099,299763,8,8
922,9451827,1,99.663,174,12310,kworker/0:2,,,,60954,395020,2,2
922,9451827,1,99.663,120,63,ksoftirqd/6,,,,366697,86426,9,9
922,9451827,1,99.663,155,707,BckgrndExec HP,600,,,353678,95012,2,2
922,9451827,1,99.663,854,1305,binder:1209_2,,,,413290,29948,1,1
922,9451827,1,99.663,187,193,thermal_BIG,,,,355021,86059,2,2
922,9451827,1,99.663,138,15426,cent.tmgp.sgame,,,,164102,259562,5,5
922,9451827,1,99.663,289,15,rcuog/0,,,,229656,192179,4,4
922,9451827,1,99.663,160,137,perf_mon_update,,,,184448,191610,3,3
922,9451827,1,99.663,864,4277,binder:1209_1F,,,,18025,338257,1,1
922,9451827,1,99.663,197,681,RegSampIdle,,,,71126,276733,2,2
922,9451827,1,99.663,84,17113,kworker/6:0,,,,102417,244712,9,9
922,9451827,1,99.663,290,51,rcuog/4,,,,222776,112266,4,4
922,9451827,1,99.663,207,219,thermal_LITTLE,,,,248576,77800,2,2
922,9451827,1,99.663,593,18104,kworker/4:4H,18104,kworker/4:4H,0,150837,170045,5,5
922,9451827,1,99.663,133,737,adpf_handler0,,,,37068,282023,1,1
922,9451827,1,99.663,147,17297,GameDumpThread,,,,144247,154216,5,5
922,9451827,1,99.663,89,29273,Playe2-V2,,,,119669,170126,2,2
922,9451827,1,99.663,182,15521,binder:15364_2,,,,191162,98388,3,3
922,9451827,1,99.663,591,18102,kworker/4:0H,18102,kworker/4:0H,0,150268,135255,5,5
922,9451827,1,99.663,214,13,ksoftirqd/0,,,,24007,260499,1,1
922,9451827,1,99.663,38,894,main,894,,,220337,57943,2,2
