frame_token,pid,uid,process_name,expected_start_ns,expected_end_ns,actual_start_ns,actual_end_ns,frame_time_ms,jank_type,deadline_missed,window_start_ns,window_end_ns
9428218,600,[NULL],[NULL],949930110249921,949930126849921,949930110725147,949930126798633,16.073,None,False,949930108249921,949930128849921
9428255,600,[NULL],[NULL],949930143686953,949930160286953,949930144112517,949930160237884,16.125,None,False,949930141686953,949930162286953
9428292,600,[NULL],[NULL],949930177119738,949930193719738,949930177487924,949930193663176,16.175,None,False,949930175119738,949930195719738
9428329,600,[NULL],[NULL],949930210552782,949930227152782,949930210858692,949930227101896,16.243,None,False,949930208552782,949930229152782
9428384,600,[NULL],[NULL],949930260701472,949930277301472,949930261035816,949930277257089,16.221,None,False,949930258701472,949930279301472
9428403,600,[NULL],[NULL],949930277410139,949930294010139,949930277785003,949930293974212,16.189,None,False,949930275410139,949930296010139
9428446,600,[NULL],[NULL],949930327556137,949930344156137,949930327958261,949930344145150,16.187,None,False,949930325556137,949930346156137
9428453,600,[NULL],[NULL],949930344264862,949930360864862,949930344635669,949930360822396,16.187,None,False,949930342264862,949930362864862
9428466,600,[NULL],[NULL],949930377697651,949930394297651,949930378010059,949930394264209,16.254,None,False,949930375697651,949930396297651
9428479,600,[NULL],[NULL],949930411122012,949930427722012,949930411626189,949930427694996,16.069,None,False,949930409122012,949930429722012
9428492,600,[NULL],[NULL],949930444547454,949930461147454,949930444886076,949930461134530,16.248,None,False,949930442547454,949930463147454
9428505,600,[NULL],[NULL],949930477975831,949930494575831,949930478334116,949930494566619,16.233,None,False,949930475975831,949930496575831
9428518,600,[NULL],[NULL],949930511404927,949930528004927,949930511816170,949930528013232,16.197,None,False,949930509404927,949930530013232
9428531,600,[NULL],[NULL],949930544834545,949930561434545,949930545320891,949930561473967,16.153,None,False,949930542834545,949930563473967
9428544,600,[NULL],[NULL],949930578267181,949930594867181,949930578619353,949930594883432,16.264,None,False,949930576267181,949930596883432
9428569,600,[NULL],[NULL],949930611706617,949930628306617,949930612109099,949930628314258,16.205,None,False,949930609706617,949930630314258
9428606,600,[NULL],[NULL],949930645140875,949930661740875,949930645624682,949930661751635,16.127,None,False,949930643140875,949930663751635
9428643,600,[NULL],[NULL],949930678583628,949930695183628,949930678993254,949930695199512,16.206,None,False,949930676583628,949930697199512
9428680,600,[NULL],[NULL],949930712017601,949930728617601,949930712324512,949930728628712,16.304,None,False,949930710017601,949930730628712
9428717,600,[NULL],[NULL],949930745454667,949930762054667,949930745834766,949930762062143,16.227,None,False,949930743454667,949930764062143
9428754,600,[NULL],[NULL],949930778892348,949930795492348,949930779143848,949930795497608,16.354,None,False,949930776892348,949930797497608
9428791,600,[NULL],[NULL],949930812329711,949930828929711,949930812587493,949930828961150,16.374,None,False,949930810329711,949930830961150
9428828,600,[NULL],[NULL],949930845765643,949930862365643,949930846142546,949930862382699,16.24,None,False,949930843765643,949930864382699
9428865,600,[NULL],[NULL],949930879208258,949930895808258,949930879418101,949930895845306,16.427,None,False,949930877208258,949930897845306
9428902,600,[NULL],[NULL],949930912646595,949930929246595,949930913009205,949930929268889,16.26,None,False,949930910646595,949930931268889
9428940,600,[NULL],[NULL],949930946090904,949930962690904,949930946531788,949930962719654,16.188,None,False,949930944090904,949930964719654
9428978,600,[NULL],[NULL],949930979532191,949930996132191,949930979912362,949930996156706,16.244,None,False,949930977532191,949930998156706
9429016,600,[NULL],[NULL],949931012976407,949931029576407,949931013345020,949931029597055,16.252,None,False,949931010976407,949931031597055
9429054,600,[NULL],[NULL],949931046422187,949931063022187,949931046801685,949931063017424,16.216,None,False,949931044422187,949931065022187
9429073,600,[NULL],[NULL],949931063144535,949931079744535,949931063466196,949931079744068,16.278,None,False,949931061144535,949931081744535
9429129,600,[NULL],[NULL],949931113301866,949931129901866,949931113660938,949931129913909,16.253,None,False,949931111301866,949931131913909
9429148,600,[NULL],[NULL],949931130021514,949931146621514,949931130284026,949931146632252,16.348,None,False,949931128021514,949931148632252
9429185,600,[NULL],[NULL],949931163462902,949931180062902,949931163919565,949931180065317,16.146,None,False,949931161462902,949931182065317
9429222,600,[NULL],[NULL],949931196903595,949931213503595,949931197299326,949931213502858,16.204,None,False,949931194903595,949931215503595
9429259,600,[NULL],[NULL],949931230343737,949931246943737,949931230705698,949931246938364,16.233,None,False,949931228343737,949931248943737
9429297,600,[NULL],[NULL],949931263786620,949931280386620,949931264167449,949931280366017,16.199,None,False,949931261786620,949931282386620
9429334,600,[NULL],[NULL],949931297225468,949931313825468,949931297506194,949931313830820,16.325,None,False,949931295225468,949931315830820
9429371,600,[NULL],[NULL],949931330660899,949931347260899,949931331017750,949931347256520,16.239,None,False,949931328660899,949931349260899
9429408,600,[NULL],[NULL],949931364101735,949931380701735,949931364438811,949931380681243,16.242,None,False,949931362101735,949931382701735
9429445,600,[NULL],[NULL],949931397540574,949931414140574,949931397854339,949931414127858,16.274,None,False,949931395540574,949931416140574
9429482,600,[NULL],[NULL],949931430975032,949931447575032,949931431352589,949931447583587,16.231,None,False,949931428975032,949931449583587
9429519,600,[NULL],[NULL],949931464410554,949931481010554,949931464878996,949931481011076,16.132,None,False,949931462410554,949931483011076
9429556,600,[NULL],[NULL],949931497849088,949931514449088,949931498301197,949931514441618,16.14,None,False,949931495849088,949931516449088
9429593,600,[NULL],[NULL],949931531287959,949931547887959,949931531726612,949931547884083,16.157,None,False,949931529287959,949931549887959
9429630,600,[NULL],[NULL],949931564722818,949931581322818,949931565088999,949931581312022,16.223,None,False,949931562722818,949931583322818
9429667,600,[NULL],[NULL],949931598161766,949931614761766,949931598607838,949931614759897,16.152,None,False,949931596161766,949931616761766
9429704,600,[NULL],[NULL],949931631596560,949931648196560,949931631926645,949931648197723,16.271,None,False,949931629596560,949931650197723
9429741,600,[NULL],[NULL],949931665035042,949931681635042,949931665442758,949931681633513,16.191,None,False,949931663035042,949931683635042
9429778,600,[NULL],[NULL],949931698473667,949931715073667,949931698860442,949931715058156,16.198,None,False,949931696473667,949931717073667
9429815,600,[NULL],[NULL],949931731911918,949931748511918,949931732336679,949931748506845,16.17,None,False,949931729911918,949931750511918
9429852,600,[NULL],[NULL],949931765345078,949931781945078,949931765797169,949931781931813,16.135,None,False,949931763345078,949931783945078
9429889,600,[NULL],[NULL],949931798781714,949931815381714,949931799170583,949931815375295,16.205,None,False,949931796781714,949931817381714
9429926,600,[NULL],[NULL],949931832217084,949931848817084,949931832683847,949931848791594,16.108,None,False,949931830217084,949931850817084
9429963,600,[NULL],[NULL],949931865653940,949931882253940,949931866170176,949931882253754,16.084,None,False,949931863653940,949931884253940
9430000,600,[NULL],[NULL],949931899085847,949931915685847,949931899466766,949931915664804,16.198,None,False,949931897085847,949931917685847
9430037,600,[NULL],[NULL],949931932523332,949931949123332,949931932879404,949931949105763,16.226,None,False,949931930523332,949931951123332
9430075,600,[NULL],[NULL],949931965954998,949931982554998,949931966440968,949931982550872,16.11,None,False,949931963954998,949931984554998
9430113,600,[NULL],[NULL],949931999386444,949932015986444,949931999759694,949932015975107,16.215,None,False,949931997386444,949932017986444
9430151,600,[NULL],[NULL],949932032823191,949932049423191,949932033193328,949932049411183,16.218,None,False,949932030823191,949932051423191
9430189,600,[NULL],[NULL],949932066255948,949932082855948,949932066726735,949932082854014,16.127,None,False,949932064255948,949932084855948
9430227,600,[NULL],[NULL],949932099687682,949932116287682,949932100148650,949932116292571,16.144,None,False,949932097687682,949932118292571
9430265,600,[NULL],[NULL],949932133121914,949932149721914,949932133504363,949932149715748,16.211,None,False,949932131121914,949932151721914
9430303,600,[NULL],[NULL],949932166559200,949932183159200,949932166932260,949932183159026,16.227,None,False,949932164559200,949932185159200
9430322,600,[NULL],[NULL],949932183275109,949932199875109,949932183704030,949932199886118,16.182,None,False,949932181275109,949932201886118
9430359,600,[NULL],[NULL],949932216709759,949932233309759,949932217115000,949932233287038,16.172,None,False,949932214709759,949932235309759
9430396,600,[NULL],[NULL],949932250147106,949932266747106,949932250514454,949932266718841,16.204,None,False,949932248147106,949932268747106
9430433,600,[NULL],[NULL],949932283576264,949932300176264,949932283943207,949932300162364,16.219,None,False,949932281576264,949932302176264
9430470,600,[NULL],[NULL],949932317006408,949932333606408,949932317475758,949932333631398,16.156,None,False,949932315006408,949932335631398
9430507,600,[NULL],[NULL],949932350439078,949932367039078,949932350961761,949932367028615,16.067,None,False,949932348439078,949932369039078
9430544,600,[NULL],[NULL],949932383879318,949932400479318,949932384341318,949932400469492,16.128,None,False,949932381879318,949932402479318
9430581,600,[NULL],[NULL],949932417309811,949932433909811,949932417730519,949932433908823,16.178,None,False,949932415309811,949932435909811
9430618,600,[NULL],[NULL],949932450743416,949932467343416,949932451131072,949932467337208,16.206,None,False,949932448743416,949932469343416
9430655,600,[NULL],[NULL],949932484177276,949932500777276,949932484607269,949932500768808,16.162,None,False,949932482177276,949932502777276
9430692,600,[NULL],[NULL],949932517610920,949932534210920,949932518057505,949932534189463,16.132,None,False,949932515610920,949932536210920
9430729,600,[NULL],[NULL],949932551041503,949932567641503,949932551515919,949932567624887,16.109,None,False,949932549041503,949932569641503
9430766,600,[NULL],[NULL],949932584472802,949932601072802,949932584902231,949932601061574,16.159,None,False,949932582472802,949932603072802
9430803,600,[NULL],[NULL],949932617901711,949932634501711,949932618280121,949932634485199,16.205,None,False,949932615901711,949932636501711
9430840,600,[NULL],[NULL],949932651332313,949932667932313,949932651772633,949932667925139,16.153,None,False,949932649332313,949932669932313
9430877,600,[NULL],[NULL],949932684762085,949932701362085,949932685151377,949932701368378,16.217,None,False,949932682762085,949932703368378
9430914,600,[NULL],[NULL],949932718192520,949932734792520,949932718626637,949932734789479,16.163,None,False,949932716192520,949932736792520
9430951,600,[NULL],[NULL],949932751625578,949932768225578,949932752095021,949932768226043,16.131,None,False,949932749625578,949932770226043
9430988,600,[NULL],[NULL],949932785057108,949932801657108,949932785471567,949932801670176,16.199,None,False,949932783057108,949932803670176
9431025,600,[NULL],[NULL],949932818490358,949932835090358,949932818929779,949932835094941,16.165,None,False,949932816490358,949932837094941
9431062,600,[NULL],[NULL],949932851924647,949932868524647,949932852361419,949932868544402,16.183,None,False,949932849924647,949932870544402
9431099,600,[NULL],[NULL],949932885358280,949932901958280,949932885779957,949932901971770,16.192,None,False,949932883358280,949932903971770
9431136,600,[NULL],[NULL],949932918797272,949932935397272,949932919320688,949932935402394,16.082,None,False,949932916797272,949932937402394
9431173,600,[NULL],[NULL],949932952230756,949932968830756,949932952516286,949932968849334,16.333,None,False,949932950230756,949932970849334
9431210,600,[NULL],[NULL],949932985663094,949933002263094,949932986068817,949933002285776,16.217,None,False,949932983663094,949933004285776
9431247,600,[NULL],[NULL],949933019099438,949933035699438,949933019543996,949933035722870,16.179,None,False,949933017099438,949933037722870
9431284,600,[NULL],[NULL],949933052540759,949933069140759,949933052944712,949933069167613,16.223,None,False,949933050540759,949933071167613
9431321,600,[NULL],[NULL],949933085978163,949933102578163,949933086394989,949933102617726,16.223,None,False,949933083978163,949933104617726
9431358,600,[NULL],[NULL],949933119418784,949933136018784,949933119830332,949933136060394,16.23,None,False,949933117418784,949933138060394
9431395,600,[NULL],[NULL],949933152863188,949933169463188,949933153156627,949933169484508,16.328,None,False,949933150863188,949933171484508
9431433,600,[NULL],[NULL],949933186307991,949933202907991,949933186696909,949933202936777,16.24,None,False,949933184307991,949933204936777
9431470,600,[NULL],[NULL],949933219750029,949933236350029,949933220100881,949933236387217,16.286,None,False,949933217750029,949933238387217
9431508,600,[NULL],[NULL],949933253193434,949933269793434,949933253586192,949933269810517,16.224,None,False,949933251193434,949933271810517
9431546,600,[NULL],[NULL],949933286639323,949933303239323,949933287028452,949933303231374,16.203,None,False,949933284639323,949933305239323
9431584,600,[NULL],[NULL],949933320081977,949933336681977,949933320563608,949933336666473,16.103,None,False,949933318081977,949933338681977
9431622,600,[NULL],[NULL],949933353519066,949933370119066,949933353909636,949933370139576,16.23,None,False,949933351519066,949933372139576
9431660,600,[NULL],[NULL],949933386955859,949933403555859,949933387352020,949933403573984,16.222,None,False,949933384955859,949933405573984
9431674,600,[NULL],[NULL],949933420401593,949933437001593,949933420834238,949933436986094,16.152,None,False,949933418401593,949933439001593
9431681,600,[NULL],[NULL],949933437124459,949933453724459,949933437610443,949933453703827,16.093,None,False,949933435124459,949933455724459
9431694,600,[NULL],[NULL],949933470560524,949933487160524,949933470958954,949933487160167,16.201,None,False,949933468560524,949933489160524
9431707,600,[NULL],[NULL],949933503997744,949933520597744,949933504435964,949933520589813,16.154,None,False,949933501997744,949933522597744
9431720,600,[NULL],[NULL],949933537436971,949933554036971,949933537849782,949933554022308,16.173,None,False,949933535436971,949933556036971
9431733,600,[NULL],[NULL],949933570875440,949933587475440,949933571253835,949933587461029,16.207,None,False,949933568875440,949933589475440
9431770,600,[NULL],[NULL],949933604311149,949933620911149,949933604663299,949933620946706,16.283,None,False,949933602311149,949933622946706
9431807,600,[NULL],[NULL],949933637746201,949933654346201,949933638175060,949933654327851,16.153,None,False,949933635746201,949933656346201
9431844,600,[NULL],[NULL],949933671192033,949933687792033,949933671577566,949933687774384,16.197,None,False,949933669192033,949933689792033
9431881,600,[NULL],[NULL],949933704624408,949933721224408,949933704962941,949933721207244,16.244,None,False,949933702624408,949933723224408
9431918,600,[NULL],[NULL],949933738058501,949933754658501,949933738544850,949933754636403,16.092,None,False,949933736058501,949933756658501
9431955,600,[NULL],[NULL],949933771492063,949933788092063,949933771959280,949933788061208,16.102,None,False,949933769492063,949933790092063
9431992,600,[NULL],[NULL],949933804925415,949933821525415,949933805391327,949933821493663,16.102,None,False,949933802925415,949933823525415
9432029,600,[NULL],[NULL],949933838356883,949933854956883,949933838820649,949933854934215,16.114,None,False,949933836356883,949933856956883
9432066,600,[NULL],[NULL],949933871786025,949933888386025,949933872180390,949933888408051,16.228,None,False,949933869786025,949933890408051
9432103,600,[NULL],[NULL],949933905218319,949933921818319,949933905690602,949933921855438,16.165,None,False,949933903218319,949933923855438
9432140,600,[NULL],[NULL],949933938660806,949933955260806,949933939085663,949933955246715,16.161,None,False,949933936660806,949933957260806
9432177,600,[NULL],[NULL],949933972103740,949933988703740,949933972552745,949933988704966,16.152,None,False,949933970103740,949933990704966
9432214,600,[NULL],[NULL],949934005534216,949934022134216,949934006030487,949934022115692,16.085,None,False,949934003534216,949934024134216
9432251,600,[NULL],[NULL],949934038969224,949934055569224,949934039376354,949934055552664,16.176,None,False,949934036969224,949934057569224
9432288,600,[NULL],[NULL],949934072402917,949934089002917,949934072975189,949934088993134,16.018,None,False,949934070402917,949934091002917
9432325,600,[NULL],[NULL],949934105837032,949934122437032,949934106147186,949934122442271,16.295,None,False,949934103837032,949934124442271
9432362,600,[NULL],[NULL],949934139269533,949934155869533,949934139747203,949934155866669,16.119,None,False,949934137269533,949934157869533
9432387,600,[NULL],[NULL],949934172704662,949934189304662,949934173126720,949934189324107,16.197,None,False,949934170704662,949934191324107
9432400,600,[NULL],[NULL],949934206139678,949934222739678,949934206520274,949934222756602,16.236,None,False,949934204139678,949934224756602
9432425,600,[NULL],[NULL],949934239578691,949934256178691,949934240241302,949934256179331,15.938,None,False,949934237578691,949934258179331
9432462,600,[NULL],[NULL],949934273016214,949934289616214,949934273497325,949934289624156,16.127,None,False,949934271016214,949934291624156
9432499,600,[NULL],[NULL],949934306451025,949934323051025,949934306889985,949934323078136,16.188,None,False,949934304451025,949934325078136
9432524,600,[NULL],[NULL],949934339894255,949934356494255,949934340204437,949934356519013,16.315,None,False,949934337894255,949934358519013
9432562,600,[NULL],[NULL],949934373334798,949934389934798,949934373744640,949934389965302,16.221,None,False,949934371334798,949934391965302
9432600,600,[NULL],[NULL],949934406777429,949934423377429,949934407280894,949934423448253,16.167,None,False,949934404777429,949934425448253
9432619,600,[NULL],[NULL],949934423502495,949934440102495,949934423905935,949934440109182,16.203,None,False,949934421502495,949934442109182
9432656,600,[NULL],[NULL],949934456954462,949934473554462,949934457344534,949934473532522,16.188,None,False,949934454954462,949934475554462
9432693,600,[NULL],[NULL],949934490391891,949934506991891,949934490733410,949934506983491,16.25,None,False,949934488391891,949934508991891
9432730,600,[NULL],[NULL],949934523825488,949934540425488,949934524217175,949934540420828,16.204,None,False,949934521825488,949934542425488
9432767,600,[NULL],[NULL],949934557262046,949934573862046,949934557692963,949934573868703,16.176,None,False,949934555262046,949934575868703
9432804,600,[NULL],[NULL],949934590703093,949934607303093,949934591191050,949934607290497,16.099,None,False,949934588703093,949934609303093
9432841,600,[NULL],[NULL],949934624147918,949934640747918,949934624522431,949934640756928,16.234,None,False,949934622147918,949934642756928
9432878,600,[NULL],[NULL],949934657583569,949934674183569,949934657984792,949934674161591,16.177,None,False,949934655583569,949934676183569
9432915,600,[NULL],[NULL],949934691028186,949934707628186,949934691483003,949934707585949,16.103,None,False,949934689028186,949934709628186
9432952,600,[NULL],[NULL],949934724461548,949934741061548,949934724797007,949934741032155,16.235,None,False,949934722461548,949934743061548
9432989,600,[NULL],[NULL],949934757891563,949934774491563,949934758209971,949934774501842,16.292,None,False,949934755891563,949934776501842
9433026,600,[NULL],[NULL],949934791323915,949934807923915,949934791640677,949934807906586,16.266,None,False,949934789323915,949934809923915
9433063,600,[NULL],[NULL],949934824764699,949934841364699,949934825232188,949934841340261,16.108,None,False,949934822764699,949934843364699
9433100,600,[NULL],[NULL],949934858196026,949934874796026,949934858674083,949934874780365,16.106,None,False,949934856196026,949934876796026
9433125,600,[NULL],[NULL],949934891629161,949934908229161,949934892067190,949934908211843,16.145,None,False,949934889629161,949934910229161
9433162,600,[NULL],[NULL],949934925062318,949934941662318,949934925497325,949934941665904,16.169,None,False,949934923062318,949934943665904
9433199,600,[NULL],[NULL],949934958492465,949934975092465,949934959017548,949934975092866,16.075,None,False,949934956492465,949934977092866
9433224,600,[NULL],[NULL],949934991927225,949935008527225,949934992425670,949935008534679,16.109,None,False,949934989927225,949935010534679
9433249,600,[NULL],[NULL],949935025361759,949935041961759,949935025845755,949935041973360,16.128,None,False,949935023361759,949935043973360
9433286,600,[NULL],[NULL],949935058798039,949935075398039,949935059212576,949935075398896,16.186,None,False,949935056798039,949935077398896
9433323,600,[NULL],[NULL],949935092235919,949935108835919,949935092756521,949935108847138,16.091,None,False,949935090235919,949935110847138
9433348,600,[NULL],[NULL],949935125677332,949935142277332,949935126131725,949935142261689,16.13,None,False,949935123677332,949935144277332
9433361,600,[NULL],[NULL],949935159114913,949935175714913,949935159498709,949935175752411,16.254,None,False,949935157114913,949935177752411
9433386,600,[NULL],[NULL],949935192546011,949935209146011,949935192956189,949935209151013,16.195,None,False,949935190546011,949935211151013
9433423,600,[NULL],[NULL],949935225990666,949935242590666,949935226469412,949935242591930,16.123,None,False,949935223990666,949935244591930
9433460,600,[NULL],[NULL],949935259426648,949935276026648,949935259925061,949935276023978,16.099,None,False,949935257426648,949935278026648
9433473,600,[NULL],[NULL],949935292865062,949935309465062,949935293324799,949935309455496,16.131,None,False,949935290865062,949935311465062
9433486,600,[NULL],[NULL],949935326300746,949935342900746,949935326715506,949935342897716,16.182,None,False,949935324300746,949935344900746
9433523,600,[NULL],[NULL],949935359739154,949935376339154,949935360164195,949935376369029,16.205,None,False,949935357739154,949935378369029
9433560,600,[NULL],[NULL],949935393175201,949935409775201,949935393576957,949935409803560,16.227,None,False,949935391175201,949935411803560
9433597,600,[NULL],[NULL],949935426616959,949935443216959,949935427029674,949935443225393,16.196,None,False,949935424616959,949935445225393
9433634,600,[NULL],[NULL],949935460058684,949935476658684,949935460415131,949935476683320,16.268,None,False,949935458058684,949935478683320
9433672,600,[NULL],[NULL],949935493500974,949935510100974,949935493901662,949935510121796,16.22,None,False,949935491500974,949935512121796
9433709,600,[NULL],[NULL],949935526943723,949935543543723,949935527221487,949935543550792,16.329,None,False,949935524943723,949935545550792
9433747,600,[NULL],[NULL],949935560385678,949935576985678,949935560787690,949935576981863,16.194,None,False,949935558385678,949935578985678
9433784,600,[NULL],[NULL],949935593825484,949935610425484,949935594196219,949935610423514,16.227,None,False,949935591825484,949935612425484
9433822,600,[NULL],[NULL],949935627263093,949935643863093,949935627713308,949935643847749,16.134,None,False,949935625263093,949935645863093
9433841,600,[NULL],[NULL],949935643983657,949935660583657,949935644365571,949935660565156,16.2,None,False,949935641983657,949935662583657
9433878,600,[NULL],[NULL],949935677419840,949935694019840,949935677856986,949935694019624,16.163,None,False,949935675419840,949935696019840
9433915,600,[NULL],[NULL],949935710856092,949935727456092,949935711157766,949935727418997,16.261,None,False,949935708856092,949935729456092
9433952,600,[NULL],[NULL],949935744296000,949935760896000,949935744669486,949935760856417,16.187,None,False,949935742296000,949935762896000
9433989,600,[NULL],[NULL],949935777725994,949935794325994,949935778163545,949935794278088,16.115,None,False,949935775725994,949935796325994
9434026,600,[NULL],[NULL],949935811157837,949935827757837,949935811550304,949935827717459,16.167,None,False,949935809157837,949935829757837
9434063,600,[NULL],[NULL],949935844583228,949935861183228,949935845021902,949935861145600,16.124,None,False,949935842583228,949935863183228
9434100,600,[NULL],[NULL],949935878016298,949935894616298,949935878407726,949935894577566,16.17,None,False,949935876016298,949935896616298
9434137,600,[NULL],[NULL],949935911443285,949935928043285,949935911835785,949935928027761,16.192,None,False,949935909443285,949935930043285
9434174,600,[NULL],[NULL],949935944869848,949935961469848,949935945327689,949935961446667,16.119,None,False,949935942869848,949935963469848
9434211,600,[NULL],[NULL],949935978299303,949935994899303,949935978728852,949935994895112,16.166,None,False,949935976299303,949935996899303
9434248,600,[NULL],[NULL],949936011724292,949936028324292,949936012127127,949936028347505,16.22,None,False,949936009724292,949936030347505
9434285,600,[NULL],[NULL],949936045153222,949936061753222,949936045586722,949936061780651,16.194,None,False,949936043153222,949936063780651
9434322,600,[NULL],[NULL],949936078590552,949936095190552,949936078995250,949936095220470,16.225,None,False,949936076590552,949936097220470
9434359,600,[NULL],[NULL],949936112027541,949936128627541,949936112455822,949936128658011,16.202,None,False,949936110027541,949936130658011
9434372,600,[NULL],[NULL],949936145463923,949936162063923,949936145909884,949936162094088,16.184,None,False,949936143463923,949936164094088
9434409,600,[NULL],[NULL],949936178903746,949936195503746,949936179359793,949936195518851,16.159,None,False,949936176903746,949936197518851
9434446,600,[NULL],[NULL],949936212344341,949936228944341,949936212829927,949936228969575,16.14,None,False,949936210344341,949936230969575
9434483,600,[NULL],[NULL],949936245782050,949936262382050,949936246303478,949936262409476,16.106,None,False,949936243782050,949936264409476
9434520,600,[NULL],[NULL],949936279222804,949936295822804,949936279635102,949936295828136,16.193,None,False,949936277222804,949936297828136
9434557,600,[NULL],[NULL],949936312665291,949936329265291,949936313068086,949936329260062,16.192,None,False,949936310665291,949936331265291
9434594,600,[NULL],[NULL],949936346102734,949936362702734,949936346536063,949936362706066,16.17,None,False,949936344102734,949936364706066
9434631,600,[NULL],[NULL],949936379539785,949936396139785,949936380065563,949936396149833,16.084,None,False,949936377539785,949936398149833
9434668,600,[NULL],[NULL],949936412981727,949936429581727,949936413347790,949936429586274,16.238,None,False,949936410981727,949936431586274
9434705,600,[NULL],[NULL],949936446420855,949936463020855,949936446864147,949936463150036,16.286,None,False,949936444420855,949936465150036
9434742,600,[NULL],[NULL],949936479860646,949936496460646,949936480338268,949936496462943,16.125,None,False,949936477860646,949936498462943
9434779,600,[NULL],[NULL],949936513325570,949936529925570,949936513719739,949936529889376,16.17,None,False,949936511325570,949936531925570
9434804,600,[NULL],[NULL],949936546761589,949936563361589,949936547248303,949936563328421,16.08,None,False,949936544761589,949936565361589
9434817,600,[NULL],[NULL],949936580194620,949936596794620,949936580700979,949936596764985,16.064,None,False,949936578194620,949936598794620
9434830,600,[NULL],[NULL],949936613627116,949936630227116,949936613944063,949936630283581,16.34,None,False,949936611627116,949936632283581
9434843,600,[NULL],[NULL],949936647060972,949936663660972,949936647407808,949936663624605,16.217,None,False,949936645060972,949936665660972
9434856,600,[NULL],[NULL],949936680510013,949936697110013,949936680936821,949936697199842,16.263,None,False,949936678510013,949936699199842
9434869,600,[NULL],[NULL],949936713938142,949936730538142,949936714325451,949936730506807,16.181,None,False,949936711938142,949936732538142
9434882,600,[NULL],[NULL],949936747398507,949936763998507,949936747824474,949936763940726,16.116,None,False,949936745398507,949936765998507
9434895,600,[NULL],[NULL],949936780828388,949936797428388,949936781274020,949936797374565,16.101,None,False,949936778828388,949936799428388
9434920,600,[NULL],[NULL],949936814258167,949936830858167,949936814513277,949936830796968,16.284,None,False,949936812258167,949936832858167
9434957,600,[NULL],[NULL],949936847687733,949936864287733,949936848214123,949936864229748,16.016,None,False,949936845687733,949936866287733
9434994,600,[NULL],[NULL],949936881114412,949936897714412,949936881407726,949936897686168,16.278,None,False,949936879114412,949936899714412
9435013,600,[NULL],[NULL],949936897821104,949936914421104,949936898212862,949936914373425,16.161,None,False,949936895821104,949936916421104
9435050,600,[NULL],[NULL],949936931252495,949936947852495,949936931583142,949936947813733,16.231,None,False,949936929252495,949936949852495
9435087,600,[NULL],[NULL],949936964678155,949936981278155,949936965025362,949936981263643,16.238,None,False,949936962678155,949936983278155
9435124,600,[NULL],[NULL],949936998103217,949937014703217,949936998482230,949937014692313,16.21,None,False,949936996103217,949937016703217
9435161,600,[NULL],[NULL],949937031530465,949937048130465,949937031953299,949937048146984,16.194,None,False,949937029530465,949937050146984
9435217,600,[NULL],[NULL],949937081673581,949937098273581,949937082082206,949937098310722,16.229,None,False,949937079673581,949937100310722
9435236,600,[NULL],[NULL],949937098389195,949937114989195,949937098774385,949937115005668,16.231,None,False,949937096389195,949937117005668
9435273,600,[NULL],[NULL],949937131824053,949937148424053,949937132249808,949937148435965,16.186,None,False,949937129824053,949937150435965
9435310,600,[NULL],[NULL],949937165270202,949937181870202,949937165618501,949937181866833,16.248,None,False,949937163270202,949937183870202
9435347,600,[NULL],[NULL],949937198701450,949937215301450,949937199166149,949937215328137,16.162,None,False,949937196701450,949937217328137
9435384,600,[NULL],[NULL],949937232130845,949937248730845,949937232492240,949937248761365,16.269,None,False,949937230130845,949937250761365
9435421,600,[NULL],[NULL],949937265566388,949937282166388,949937266000866,949937282206473,16.206,None,False,949937263566388,949937284206473
9435458,600,[NULL],[NULL],949937299001747,949937315601747,949937299266004,949937315630750,16.365,None,False,949937297001747,949937317630750
9435495,600,[NULL],[NULL],949937332450318,949937349050318,949937332886732,949937349066867,16.18,None,False,949937330450318,949937351066867
9435532,600,[NULL],[NULL],949937365884760,949937382484760,949937366312552,949937382491467,16.179,None,False,949937363884760,949937384491467
9435569,600,[NULL],[NULL],949937399338184,949937415938184,949937399759534,949937415950696,16.191,None,False,949937397338184,949937417950696
9435606,600,[NULL],[NULL],949937432774089,949937449374089,949937433120251,949937449389620,16.269,None,False,949937430774089,949937451389620
9435631,600,[NULL],[NULL],949937466214997,949937482814997,949937466574963,949937482834403,16.259,None,False,949937464214997,949937484834403
9435656,600,[NULL],[NULL],949937499655959,949937516255959,949937500159721,949937516286511,16.127,None,False,949937497655959,949937518286511
9435669,600,[NULL],[NULL],949937533096799,949937549696799,949937533484997,949937549895601,16.411,None,False,949937531096799,949937551895601
9435706,600,[NULL],[NULL],949937566540063,949937583140063,949937567011691,949937583152601,16.141,None,False,949937564540063,949937585152601
9435731,600,[NULL],[NULL],949937600021845,949937616621845,949937600422701,949937616606010,16.183,None,False,949937598021845,949937618621845
9435768,600,[NULL],[NULL],949937633458191,949937650058191,949937633876273,949937650048270,16.172,None,False,949937631458191,949937652058191
9435781,600,[NULL],[NULL],949937666897737,949937683497737,949937667346895,949937683492037,16.145,None,False,949937664897737,949937685497737
9435818,600,[NULL],[NULL],949937700339184,949937716939184,949937700947563,949937716932548,15.985,None,False,949937698339184,949937718939184
